employee_id,quarter_end,rating
emp_000626,2026-01-02,4.21
emp_000626,2025-10-04,3.96
emp_000626,2025-07-06,4.06
emp_000626,2025-04-07,3.89
emp_000626,2025-01-07,4.08
emp_000626,2024-10-09,3.75
emp_000627,2026-04-02,4.36
emp_000627,2026-01-02,3.94
emp_000627,2025-10-04,4.15
emp_000627,2025-07-06,3.72
emp_000627,2025-04-07,3.41
emp_000627,2025-01-07,3.85
emp_000627,2024-10-09,3.2
emp_000627,2024-07-11,4.0
emp_000628,2026-04-02,3.57
emp_000628,2026-01-02,4.08
emp_000629,2026-04-02,3.78
emp_000629,2026-01-02,3.63
emp_000629,2025-10-04,3.72
emp_000629,2025-07-06,3.3
emp_000629,2025-04-07,3.47
emp_000629,2025-01-07,4.88
emp_000629,2024-10-09,4.38
emp_000629,2024-07-11,3.9
emp_000630,2026-04-02,3.94
emp_000630,2026-01-02,4.41
emp_000630,2025-10-04,3.87
emp_000630,2025-07-06,4.28
emp_000630,2025-04-07,4.56
emp_000630,2025-01-07,4.02
emp_000630,2024-10-09,3.56
emp_000630,2024-07-11,3.69
emp_000631,2026-04-02,3.69
emp_000631,2026-01-02,4.17
emp_000631,2025-10-04,3.71
emp_000631,2025-07-06,3.73
emp_000631,2025-04-07,3.76
emp_000631,2025-01-07,3.4
emp_000631,2024-10-09,4.52
emp_000632,2026-04-02,3.71
emp_000632,2026-01-02,3.58
emp_000632,2025-10-04,3.35
emp_000633,2026-04-02,3.86
emp_000633,2026-01-02,3.75
emp_000634,2026-04-02,4.02
emp_000634,2026-01-02,3.79
emp_000634,2025-10-04,4.36
emp_000634,2025-07-06,4.15
emp_000634,2025-04-07,3.83
emp_000634,2025-01-07,4.14
emp_000634,2024-10-09,4.1
emp_000635,2026-04-02,4.49
emp_000635,2026-01-02,4.43
emp_000635,2025-10-04,4.31
emp_000635,2025-07-06,3.97
emp_000635,2025-04-07,3.75
emp_000635,2025-01-07,4.65
emp_000635,2024-10-09,3.56
emp_000635,2024-07-11,4.02
emp_000636,2026-04-02,3.74
emp_000636,2026-01-02,3.52
emp_000637,2026-04-02,2.58
emp_000637,2026-01-02,2.54
emp_000637,2025-10-04,2.89
emp_000637,2025-07-06,3.48
emp_000637,2025-04-07,3.47
emp_000637,2025-01-07,4.06
emp_000637,2024-10-09,1.96
emp_000637,2024-07-11,3.49
emp_000638,2026-04-02,3.81
emp_000638,2026-01-02,3.99
emp_000638,2025-10-04,4.0
emp_000638,2025-07-06,2.72
emp_000639,2026-04-02,3.52
emp_000639,2026-01-02,3.23
emp_000639,2025-10-04,4.2
emp_000639,2025-07-06,4.46
emp_000639,2025-04-07,3.42
emp_000639,2025-01-07,3.66
emp_000639,2024-10-09,3.5
emp_000639,2024-07-11,3.85
emp_000640,2026-04-02,3.36
emp_000640,2026-01-02,3.57
emp_000640,2025-10-04,3.94
emp_000640,2025-07-06,3.91
emp_000640,2025-04-07,3.62
emp_000640,2025-01-07,3.67
emp_000640,2024-10-09,3.77
emp_000640,2024-07-11,3.81
emp_000641,2026-04-02,3.97
emp_000641,2026-01-02,3.51
emp_000641,2025-10-04,4.27
emp_000641,2025-07-06,4.26
emp_000641,2025-04-07,3.68
emp_000641,2025-01-07,3.45
emp_000641,2024-10-09,4.25
emp_000641,2024-07-11,3.97
emp_000642,2026-04-02,4.57
emp_000642,2026-01-02,3.51
emp_000642,2025-10-04,4.81
emp_000642,2025-07-06,4.41
emp_000642,2025-04-07,4.0
emp_000642,2025-01-07,4.29
emp_000643,2026-04-02,3.7
emp_000643,2026-01-02,4.22
emp_000643,2025-10-04,4.14
emp_000644,2026-04-02,3.8
emp_000644,2026-01-02,3.46
emp_000644,2025-10-04,4.32
emp_000644,2025-07-06,3.57
emp_000644,2025-04-07,3.85
emp_000644,2025-01-07,4.46
emp_000644,2024-10-09,3.77
emp_000644,2024-07-11,4.37
emp_000645,2026-04-02,3.41
emp_000645,2026-01-02,3.48
emp_000645,2025-10-04,3.37
emp_000645,2025-07-06,2.72
emp_000645,2025-04-07,3.54
emp_000645,2025-01-07,3.58
emp_000645,2024-10-09,3.88
emp_000646,2026-04-02,3.81
emp_000646,2026-01-02,4.37
emp_000646,2025-10-04,3.89
emp_000646,2025-07-06,3.78
emp_000646,2025-04-07,3.95
emp_000646,2025-01-07,3.71
emp_000646,2024-10-09,4.03
emp_000646,2024-07-11,3.76
emp_000647,2026-04-02,3.53
emp_000647,2026-01-02,3.41
emp_000647,2025-10-04,3.83
emp_000647,2025-07-06,3.77
emp_000647,2025-04-07,2.97
emp_000647,2025-01-07,3.37
emp_000648,2026-04-02,4.42
emp_000648,2026-01-02,3.48
emp_000648,2025-10-04,3.73
emp_000648,2025-07-06,3.98
emp_000648,2025-04-07,3.36
emp_000648,2025-01-07,4.03
emp_000648,2024-10-09,4.18
emp_000648,2024-07-11,4.66
emp_000649,2026-04-02,3.08
emp_000649,2026-01-02,3.36
emp_000649,2025-10-04,3.77
emp_000649,2025-07-06,3.46
emp_000649,2025-04-07,3.7
emp_000649,2025-01-07,3.7
emp_000649,2024-10-09,3.84
emp_000649,2024-07-11,3.33
emp_000650,2026-04-02,3.75
emp_000650,2026-01-02,4.29
emp_000650,2025-10-04,3.05
emp_000650,2025-07-06,3.89
emp_000650,2025-04-07,3.08
emp_000650,2025-01-07,2.95
emp_000650,2024-10-09,3.34
emp_000650,2024-07-11,3.37
emp_000651,2026-04-02,3.61
emp_000652,2026-04-02,4.06
emp_000652,2026-01-02,3.53
emp_000652,2025-10-04,4.01
emp_000652,2025-07-06,3.68
emp_000653,2026-04-02,3.92
emp_000653,2026-01-02,3.38
emp_000653,2025-10-04,3.22
emp_000654,2026-04-02,3.4
emp_000654,2026-01-02,3.96
emp_000654,2025-10-04,3.38
emp_000654,2025-07-06,3.5
emp_000654,2025-04-07,3.88
emp_000654,2025-01-07,4.3
emp_000654,2024-10-09,3.85
emp_000654,2024-07-11,4.24
emp_000655,2026-04-02,2.97
emp_000655,2026-01-02,3.62
emp_000655,2025-10-04,4.31
emp_000655,2025-07-06,3.28
emp_000655,2025-04-07,3.55
emp_000655,2025-01-07,3.71
emp_000655,2024-10-09,3.21
emp_000655,2024-07-11,3.82
emp_000656,2026-04-02,4.56
emp_000656,2026-01-02,4.59
emp_000656,2025-10-04,4.06
emp_000656,2025-07-06,5.0
emp_000656,2025-04-07,4.55
emp_000656,2025-01-07,3.84
emp_000656,2024-10-09,4.39
emp_000657,2026-04-02,3.63
emp_000657,2026-01-02,4.49
emp_000657,2025-10-04,3.76
emp_000657,2025-07-06,3.83
emp_000657,2025-04-07,3.84
emp_000657,2025-01-07,3.83
emp_000657,2024-10-09,3.63
emp_000657,2024-07-11,4.32
emp_000658,2026-04-02,3.61
emp_000658,2026-01-02,3.76
emp_000658,2025-10-04,3.56
emp_000658,2025-07-06,3.7
emp_000658,2025-04-07,3.5
emp_000658,2025-01-07,3.59
emp_000658,2024-10-09,3.64
emp_000658,2024-07-11,3.8
emp_000659,2026-04-02,3.52
emp_000659,2026-01-02,3.82
emp_000659,2025-10-04,3.47
emp_000659,2025-07-06,3.62
emp_000659,2025-04-07,3.42
emp_000659,2025-01-07,3.73
emp_000660,2026-04-02,3.61
emp_000660,2026-01-02,3.58
emp_000660,2025-10-04,3.23
emp_000660,2025-07-06,3.26
emp_000660,2025-04-07,3.71
emp_000660,2025-01-07,3.37
emp_000661,2026-04-02,4.84
emp_000661,2026-01-02,3.4
emp_000661,2025-10-04,4.6
emp_000661,2025-07-06,4.52
emp_000662,2026-04-02,3.49
emp_000662,2026-01-02,4.24
emp_000662,2025-10-04,3.27
emp_000662,2025-07-06,4.46
emp_000662,2025-04-07,4.58
emp_000662,2025-01-07,3.96
emp_000662,2024-10-09,4.25
emp_000663,2026-04-02,3.44
emp_000663,2026-01-02,4.12
emp_000663,2025-10-04,3.66
emp_000663,2025-07-06,3.11
emp_000663,2025-04-07,3.46
emp_000663,2025-01-07,3.47
emp_000663,2024-10-09,3.99
emp_000663,2024-07-11,3.65
emp_000664,2026-04-02,3.6
emp_000664,2026-01-02,3.33
emp_000664,2025-10-04,3.57
emp_000664,2025-07-06,4.54
emp_000664,2025-04-07,3.11
emp_000664,2025-01-07,3.82
emp_000664,2024-10-09,3.4
emp_000664,2024-07-11,3.43
emp_000665,2026-04-02,3.46
emp_000665,2026-01-02,3.83
emp_000665,2025-10-04,3.32
emp_000666,2026-04-02,4.42
emp_000666,2026-01-02,4.32
emp_000666,2025-10-04,4.37
emp_000666,2025-07-06,4.54
emp_000666,2025-04-07,4.1
emp_000666,2025-01-07,4.5
emp_000666,2024-10-09,4.08
emp_000667,2026-04-02,3.77
emp_000667,2026-01-02,3.94
emp_000667,2025-10-04,3.53
emp_000667,2025-07-06,3.07
emp_000667,2025-04-07,3.2
emp_000667,2025-01-07,4.23
emp_000667,2024-10-09,3.57
emp_000667,2024-07-11,3.55
emp_000668,2026-04-02,3.73
emp_000668,2026-01-02,3.77
emp_000668,2025-10-04,3.68
emp_000668,2025-07-06,3.81
emp_000669,2026-04-02,3.69
emp_000669,2026-01-02,3.95
emp_000669,2025-10-04,3.48
emp_000669,2025-07-06,3.63
emp_000669,2025-04-07,3.88
emp_000670,2026-04-02,4.01
emp_000670,2026-01-02,3.93
emp_000670,2025-10-04,3.97
emp_000670,2025-07-06,4.0
emp_000670,2025-04-07,4.08
emp_000671,2026-04-02,4.3
emp_000671,2026-01-02,3.82
emp_000671,2025-10-04,3.65
emp_000671,2025-07-06,3.54
emp_000671,2025-04-07,3.79
emp_000671,2025-01-07,3.41
emp_000671,2024-10-09,4.29
emp_000671,2024-07-11,3.62
emp_000672,2026-04-02,3.71
emp_000672,2026-01-02,2.99
emp_000672,2025-10-04,3.95
emp_000672,2025-07-06,4.01
emp_000672,2025-04-07,4.33
emp_000672,2025-01-07,4.09
emp_000672,2024-10-09,4.06
emp_000672,2024-07-11,3.59
emp_000673,2026-04-02,4.26
emp_000673,2026-01-02,3.57
emp_000673,2025-10-04,4.14
emp_000673,2025-07-06,4.43
emp_000673,2025-04-07,3.96
emp_000673,2025-01-07,4.49
emp_000673,2024-10-09,4.12
emp_000673,2024-07-11,4.55
emp_000674,2026-04-02,3.79
emp_000674,2026-01-02,3.87
emp_000674,2025-10-04,3.69
emp_000674,2025-07-06,3.48
emp_000674,2025-04-07,3.91
emp_000674,2025-01-07,4.04
emp_000674,2024-10-09,3.84
emp_000674,2024-07-11,3.72
emp_000675,2026-04-02,3.53
emp_000675,2026-01-02,3.51
emp_000675,2025-10-04,4.15
emp_000675,2025-07-06,3.56
emp_000675,2025-04-07,3.44
emp_000675,2025-01-07,3.21
emp_000676,2026-04-02,4.9
emp_000676,2026-01-02,4.52
emp_000676,2025-10-04,4.61
emp_000676,2025-07-06,3.86
emp_000676,2025-04-07,4.39
emp_000676,2025-01-07,4.26
emp_000676,2024-10-09,4.27
emp_000676,2024-07-11,4.91
emp_000677,2026-04-02,4.77
emp_000677,2026-01-02,4.7
emp_000677,2025-10-04,4.19
emp_000677,2025-07-06,4.43
emp_000677,2025-04-07,4.86
emp_000677,2025-01-07,4.42
emp_000677,2024-10-09,4.1
emp_000677,2024-07-11,4.81
emp_000678,2026-04-02,3.87
emp_000678,2026-01-02,3.77
emp_000678,2025-10-04,3.97
emp_000678,2025-07-06,3.98
emp_000678,2025-04-07,3.51
emp_000679,2026-04-02,3.78
emp_000679,2026-01-02,3.82
emp_000679,2025-10-04,3.41
emp_000679,2025-07-06,3.88
emp_000679,2025-04-07,4.8
emp_000679,2025-01-07,4.16
emp_000679,2024-10-09,3.7
emp_000679,2024-07-11,3.67
emp_000680,2026-04-02,3.41
emp_000680,2026-01-02,4.18
emp_000680,2025-10-04,4.09
emp_000680,2025-07-06,3.29
emp_000680,2025-04-07,3.46
emp_000680,2025-01-07,4.09
emp_000680,2024-10-09,3.64
emp_000680,2024-07-11,3.35
emp_000681,2026-04-02,3.56
emp_000681,2026-01-02,3.36
emp_000681,2025-10-04,3.85
emp_000681,2025-07-06,3.5
emp_000681,2025-04-07,3.6
emp_000681,2025-01-07,4.16
emp_000681,2024-10-09,3.94
emp_000681,2024-07-11,3.35
emp_000682,2026-04-02,4.01
emp_000682,2026-01-02,3.99
emp_000682,2025-10-04,4.67
emp_000682,2025-07-06,4.75
emp_000682,2025-04-07,4.4
emp_000682,2025-01-07,3.68
emp_000682,2024-10-09,4.2
emp_000682,2024-07-11,4.0
emp_000683,2026-04-02,4.3
emp_000683,2026-01-02,3.65
emp_000683,2025-10-04,3.8
emp_000683,2025-07-06,4.36
emp_000683,2025-04-07,4.01
emp_000683,2025-01-07,3.42
emp_000683,2024-10-09,4.17
emp_000683,2024-07-11,4.41
emp_000684,2026-04-02,4.49
emp_000684,2026-01-02,3.93
emp_000684,2025-10-04,4.39
emp_000684,2025-07-06,4.25
emp_000684,2025-04-07,4.28
emp_000684,2025-01-07,4.48
emp_000684,2024-10-09,4.1
emp_000684,2024-07-11,4.4
emp_000685,2026-04-02,4.04
emp_000685,2026-01-02,3.83
emp_000685,2025-10-04,3.99
emp_000685,2025-07-06,3.92
emp_000685,2025-04-07,4.43
emp_000685,2025-01-07,4.0
emp_000685,2024-10-09,4.7
emp_000685,2024-07-11,3.96
emp_000686,2026-04-02,3.32
emp_000686,2026-01-02,3.3
emp_000686,2025-10-04,3.09
emp_000686,2025-07-06,2.53
emp_000686,2025-04-07,3.59
emp_000686,2025-01-07,3.11
emp_000686,2024-10-09,2.95
emp_000686,2024-07-11,3.23
emp_000687,2026-04-02,3.38
emp_000687,2026-01-02,2.8
emp_000687,2025-10-04,2.78
emp_000687,2025-07-06,4.05
emp_000687,2025-04-07,3.07
emp_000687,2025-01-07,3.63
emp_000687,2024-10-09,3.04
emp_000687,2024-07-11,3.35
emp_000688,2026-04-02,3.48
emp_000688,2026-01-02,3.69
emp_000688,2025-10-04,3.45
emp_000688,2025-07-06,3.42
emp_000688,2025-04-07,3.41
emp_000688,2025-01-07,3.33
emp_000688,2024-10-09,3.84
emp_000688,2024-07-11,3.89
emp_000689,2026-04-02,4.08
emp_000689,2026-01-02,4.2
emp_000689,2025-10-04,4.18
emp_000689,2025-07-06,4.21
emp_000689,2025-04-07,3.58
emp_000689,2025-01-07,3.65
emp_000689,2024-10-09,3.83
emp_000689,2024-07-11,4.37
emp_000690,2026-04-02,4.24
emp_000690,2026-01-02,4.06
emp_000690,2025-10-04,3.95
emp_000690,2025-07-06,3.61
emp_000690,2025-04-07,4.22
emp_000690,2025-01-07,3.89
emp_000690,2024-10-09,3.76
emp_000690,2024-07-11,4.21
emp_000691,2026-04-02,3.67
emp_000691,2026-01-02,3.79
emp_000691,2025-10-04,3.84
emp_000691,2025-07-06,4.2
emp_000691,2025-04-07,4.14
emp_000691,2025-01-07,4.07
emp_000691,2024-10-09,4.54
emp_000691,2024-07-11,4.31
emp_000692,2026-04-02,4.18
emp_000692,2026-01-02,4.21
emp_000692,2025-10-04,4.08
emp_000692,2025-07-06,4.42
emp_000692,2025-04-07,3.87
emp_000693,2026-04-02,4.12
emp_000693,2026-01-02,3.7
emp_000693,2025-10-04,3.68
emp_000693,2025-07-06,3.86
emp_000693,2025-04-07,4.08
emp_000693,2025-01-07,4.24
emp_000693,2024-10-09,3.34
emp_000693,2024-07-11,3.75
emp_000694,2026-04-02,3.11
emp_000694,2026-01-02,4.17
emp_000694,2025-10-04,4.15
emp_000694,2025-07-06,3.73
emp_000694,2025-04-07,2.99
emp_000694,2025-01-07,3.49
emp_000694,2024-10-09,3.2
emp_000694,2024-07-11,3.02
emp_000695,2026-04-02,3.38
emp_000695,2026-01-02,3.45
emp_000695,2025-10-04,2.86
emp_000695,2025-07-06,3.22
emp_000695,2025-04-07,2.93
emp_000695,2025-01-07,3.47
emp_000695,2024-10-09,3.03
emp_000695,2024-07-11,2.76
emp_000696,2026-04-02,4.48
emp_000696,2026-01-02,4.04
emp_000696,2025-10-04,3.51
emp_000696,2025-07-06,3.61
emp_000696,2025-04-07,4.42
emp_000696,2025-01-07,3.63
emp_000696,2024-10-09,3.88
emp_000696,2024-07-11,3.44
emp_000697,2026-04-02,3.61
emp_000697,2026-01-02,4.39
emp_000697,2025-10-04,3.78
emp_000697,2025-07-06,3.47
emp_000697,2025-04-07,4.33
emp_000697,2025-01-07,4.13
emp_000697,2024-10-09,4.03
emp_000697,2024-07-11,3.91
emp_000698,2026-04-02,3.58
emp_000698,2026-01-02,3.78
emp_000698,2025-10-04,3.65
emp_000698,2025-07-06,3.53
emp_000698,2025-04-07,3.39
emp_000698,2025-01-07,3.9
emp_000698,2024-10-09,3.58
emp_000698,2024-07-11,3.54
emp_000699,2026-04-02,3.78
emp_000699,2026-01-02,4.14
emp_000699,2025-10-04,3.46
emp_000699,2025-07-06,4.35
emp_000699,2025-04-07,3.61
emp_000699,2025-01-07,3.93
emp_000699,2024-10-09,3.63
emp_000699,2024-07-11,3.64
emp_000700,2026-04-02,3.49
emp_000700,2026-01-02,3.14
emp_000700,2025-10-04,3.36
emp_000700,2025-07-06,3.27
emp_000700,2025-04-07,3.27
emp_000700,2025-01-07,3.41
emp_000701,2026-04-02,4.17
emp_000701,2026-01-02,4.25
emp_000701,2025-10-04,3.63
emp_000701,2025-07-06,3.62
emp_000701,2025-04-07,3.96
emp_000701,2025-01-07,3.85
emp_000701,2024-10-09,3.72
emp_000701,2024-07-11,4.05
emp_000702,2026-04-02,3.56
emp_000702,2026-01-02,3.4
emp_000702,2025-10-04,3.9
emp_000702,2025-07-06,4.2
emp_000702,2025-04-07,4.08
emp_000702,2025-01-07,3.9
emp_000702,2024-10-09,3.87
emp_000702,2024-07-11,3.88
emp_000703,2026-04-02,4.13
emp_000703,2026-01-02,3.99
emp_000703,2025-10-04,4.57
emp_000703,2025-07-06,4.59
emp_000703,2025-04-07,4.36
emp_000703,2025-01-07,4.37
emp_000703,2024-10-09,4.81
emp_000703,2024-07-11,4.65
emp_000704,2026-04-02,3.82
emp_000704,2026-01-02,4.08
emp_000704,2025-10-04,3.94
emp_000704,2025-07-06,2.99
emp_000704,2025-04-07,3.79
emp_000704,2025-01-07,3.52
emp_000704,2024-10-09,4.33
emp_000704,2024-07-11,3.71
emp_000705,2026-04-02,4.14
emp_000705,2026-01-02,4.13
emp_000705,2025-10-04,4.17
emp_000705,2025-07-06,3.46
emp_000705,2025-04-07,4.16
emp_000705,2025-01-07,4.12
emp_000705,2024-10-09,4.15
emp_000705,2024-07-11,4.21
emp_000706,2026-04-02,4.12
emp_000706,2026-01-02,3.73
emp_000706,2025-10-04,3.88
emp_000706,2025-07-06,4.51
emp_000706,2025-04-07,3.34
emp_000706,2025-01-07,3.87
emp_000706,2024-10-09,3.29
emp_000706,2024-07-11,3.79
emp_000707,2026-04-02,4.09
emp_000707,2026-01-02,4.11
emp_000707,2025-10-04,5.0
emp_000707,2025-07-06,4.0
emp_000707,2025-04-07,4.83
emp_000707,2025-01-07,4.86
emp_000707,2024-10-09,4.3
emp_000707,2024-07-11,4.0
emp_000708,2026-04-02,3.29
emp_000708,2026-01-02,3.53
emp_000708,2025-10-04,3.76
emp_000708,2025-07-06,3.11
emp_000708,2025-04-07,3.53
emp_000708,2025-01-07,2.76
emp_000708,2024-10-09,3.35
emp_000708,2024-07-11,3.36
emp_000709,2026-04-02,4.0
emp_000709,2026-01-02,4.62
emp_000709,2025-10-04,4.16
emp_000709,2025-07-06,4.04
emp_000709,2025-04-07,4.28
emp_000709,2025-01-07,4.27
emp_000709,2024-10-09,4.01
emp_000709,2024-07-11,3.97
emp_000710,2026-04-02,4.09
emp_000710,2026-01-02,4.36
emp_000710,2025-10-04,3.83
emp_000710,2025-07-06,4.21
emp_000710,2025-04-07,3.73
emp_000711,2026-04-02,4.11
emp_000711,2026-01-02,3.84
emp_000711,2025-10-04,4.4
emp_000711,2025-07-06,3.95
emp_000711,2025-04-07,3.74
emp_000711,2025-01-07,3.64
emp_000712,2026-04-02,3.92
emp_000712,2026-01-02,4.57
emp_000712,2025-10-04,4.03
emp_000712,2025-07-06,4.06
emp_000712,2025-04-07,4.26
emp_000712,2025-01-07,4.03
emp_000712,2024-10-09,4.47
emp_000712,2024-07-11,3.49
emp_000713,2026-04-02,3.74
emp_000713,2026-01-02,3.91
emp_000713,2025-10-04,4.35
emp_000713,2025-07-06,3.12
emp_000714,2026-04-02,3.78
emp_000714,2026-01-02,3.68
emp_000714,2025-10-04,4.26
emp_000714,2025-07-06,4.15
emp_000714,2025-04-07,3.45
emp_000714,2025-01-07,3.68
emp_000714,2024-10-09,3.68
emp_000714,2024-07-11,3.05
emp_000715,2026-04-02,4.28
emp_000715,2026-01-02,4.48
emp_000715,2025-10-04,4.28
emp_000715,2025-07-06,4.02
emp_000715,2025-04-07,3.69
emp_000715,2025-01-07,4.03
emp_000715,2024-10-09,4.48
emp_000716,2026-04-02,3.71
emp_000716,2026-01-02,3.14
emp_000716,2025-10-04,3.4
emp_000716,2025-07-06,3.26
emp_000716,2025-04-07,3.36
emp_000716,2025-01-07,3.1
emp_000716,2024-10-09,3.57
emp_000717,2026-04-02,3.9
emp_000717,2026-01-02,3.34
emp_000717,2025-10-04,3.12
emp_000717,2025-07-06,3.77
emp_000717,2025-04-07,3.02
emp_000717,2025-01-07,3.6
emp_000717,2024-10-09,3.63
emp_000717,2024-07-11,3.58
emp_000718,2026-04-02,2.68
emp_000718,2026-01-02,2.66
emp_000718,2025-10-04,3.21
emp_000718,2025-07-06,2.68
emp_000718,2025-04-07,3.15
emp_000718,2025-01-07,2.9
emp_000718,2024-10-09,3.6
emp_000718,2024-07-11,3.48
emp_000719,2026-04-02,3.65
emp_000719,2026-01-02,4.32
emp_000719,2025-10-04,4.13
emp_000719,2025-07-06,3.8
emp_000719,2025-04-07,3.69
emp_000719,2025-01-07,4.01
emp_000719,2024-10-09,3.85
emp_000719,2024-07-11,4.44
emp_000720,2026-04-02,3.14
emp_000720,2026-01-02,3.57
emp_000720,2025-10-04,3.57
emp_000720,2025-07-06,3.74
emp_000720,2025-04-07,3.77
emp_000720,2025-01-07,3.73
emp_000720,2024-10-09,4.17
emp_000721,2026-04-02,4.32
emp_000721,2026-01-02,4.01
emp_000721,2025-10-04,3.46
emp_000721,2025-07-06,3.9
emp_000721,2025-04-07,3.51
emp_000721,2025-01-07,3.33
emp_000721,2024-10-09,3.85
emp_000721,2024-07-11,3.45
emp_000722,2026-04-02,4.84
emp_000722,2026-01-02,3.74
emp_000722,2025-10-04,4.98
emp_000722,2025-07-06,4.11
emp_000722,2025-04-07,4.51
emp_000722,2025-01-07,4.51
emp_000722,2024-10-09,4.75
emp_000722,2024-07-11,4.24
emp_000723,2026-04-02,3.48
emp_000723,2026-01-02,3.39
emp_000724,2026-04-02,3.42
emp_000724,2026-01-02,3.89
emp_000724,2025-10-04,3.36
emp_000724,2025-07-06,3.75
emp_000724,2025-04-07,3.1
emp_000724,2025-01-07,2.72
emp_000724,2024-10-09,3.35
emp_000724,2024-07-11,3.46
emp_000725,2026-04-02,4.15
emp_000725,2026-01-02,4.61
emp_000725,2025-10-04,3.82
emp_000725,2025-07-06,4.53
emp_000725,2025-04-07,3.76
emp_000725,2025-01-07,3.81
emp_000725,2024-10-09,4.23
emp_000725,2024-07-11,4.27
emp_000726,2026-04-02,3.75
emp_000726,2026-01-02,3.87
emp_000726,2025-10-04,3.95
emp_000726,2025-07-06,4.15
emp_000726,2025-04-07,4.36
emp_000726,2025-01-07,4.53
emp_000726,2024-10-09,4.26
emp_000726,2024-07-11,4.45
emp_000727,2026-04-02,3.83
emp_000727,2026-01-02,4.02
emp_000727,2025-10-04,4.24
emp_000727,2025-07-06,3.77
emp_000728,2026-04-02,2.69
emp_000728,2026-01-02,3.34
emp_000728,2025-10-04,4.21
emp_000728,2025-07-06,4.17
emp_000728,2025-04-07,3.8
emp_000729,2026-04-02,3.6
emp_000729,2026-01-02,3.62
emp_000729,2025-10-04,3.37
emp_000729,2025-07-06,3.55
emp_000729,2025-04-07,3.7
emp_000729,2025-01-07,3.82
emp_000729,2024-10-09,4.16
emp_000729,2024-07-11,4.34
emp_000730,2026-04-02,2.77
emp_000730,2026-01-02,3.02
emp_000730,2025-10-04,3.64
emp_000730,2025-07-06,3.52
emp_000730,2025-04-07,3.76
emp_000730,2025-01-07,3.1
emp_000730,2024-10-09,3.32
emp_000730,2024-07-11,3.95
emp_000731,2026-04-02,3.92
emp_000731,2026-01-02,3.51
emp_000731,2025-10-04,4.46
emp_000731,2025-07-06,3.16
emp_000731,2025-04-07,4.5
emp_000731,2025-01-07,3.59
emp_000731,2024-10-09,4.28
emp_000732,2026-04-02,4.41
emp_000732,2026-01-02,3.8
emp_000732,2025-10-04,4.56
emp_000732,2025-07-06,4.74
emp_000733,2026-04-02,4.15
emp_000733,2026-01-02,3.93
emp_000733,2025-10-04,4.42
emp_000733,2025-07-06,4.48
emp_000733,2025-04-07,4.37
emp_000734,2026-04-02,3.6
emp_000734,2026-01-02,3.85
emp_000734,2025-10-04,3.63
emp_000734,2025-07-06,4.04
emp_000734,2025-04-07,4.07
emp_000734,2025-01-07,4.32
emp_000734,2024-10-09,3.8
emp_000734,2024-07-11,4.0
emp_000735,2026-04-02,4.34
emp_000735,2026-01-02,3.98
emp_000735,2025-10-04,4.14
emp_000735,2025-07-06,3.69
emp_000735,2025-04-07,4.1
emp_000735,2025-01-07,4.23
emp_000735,2024-10-09,4.71
emp_000735,2024-07-11,4.23
emp_000737,2026-04-02,4.04
emp_000737,2026-01-02,4.28
emp_000738,2026-04-02,3.93
emp_000738,2026-01-02,4.03
emp_000738,2025-10-04,4.05
emp_000738,2025-07-06,3.71
emp_000738,2025-04-07,3.97
emp_000739,2026-04-02,4.63
emp_000739,2026-01-02,4.2
emp_000739,2025-10-04,3.76
emp_000739,2025-07-06,4.24
emp_000739,2025-04-07,3.83
emp_000739,2025-01-07,3.84
emp_000739,2024-10-09,4.18
emp_000739,2024-07-11,4.17
emp_000740,2026-04-02,4.04
emp_000740,2026-01-02,4.04
emp_000740,2025-10-04,3.35
emp_000740,2025-07-06,3.45
emp_000741,2026-04-02,4.11
emp_000741,2026-01-02,4.03
emp_000742,2026-04-02,4.07
emp_000742,2026-01-02,3.84
emp_000744,2026-04-02,4.05
emp_000744,2026-01-02,3.89
emp_000744,2025-10-04,3.46
emp_000744,2025-07-06,3.61
emp_000744,2025-04-07,4.03
emp_000745,2026-04-02,3.83
emp_000745,2026-01-02,2.87
emp_000745,2025-10-04,3.87
emp_000745,2025-07-06,3.77
emp_000745,2025-04-07,4.08
emp_000745,2025-01-07,4.31
emp_000746,2026-04-02,4.17
emp_000746,2026-01-02,3.49
emp_000747,2026-04-02,4.84
emp_000747,2026-01-02,3.74
emp_000747,2025-10-04,4.05
emp_000747,2025-07-06,4.36
emp_000747,2025-04-07,4.04
emp_000747,2025-01-07,3.6
emp_000747,2024-10-09,3.91
emp_000748,2026-04-02,3.77
emp_000748,2026-01-02,4.11
emp_000748,2025-10-04,3.24
emp_000748,2025-07-06,3.71
emp_000748,2025-04-07,3.33
emp_000748,2025-01-07,3.16
emp_000748,2024-10-09,3.38
emp_000748,2024-07-11,3.94
emp_000749,2026-04-02,4.1
emp_000749,2026-01-02,3.96
emp_000749,2025-10-04,3.67
emp_000749,2025-07-06,3.89
emp_000749,2025-04-07,3.17
emp_000749,2025-01-07,4.11
emp_000749,2024-10-09,3.67
emp_000749,2024-07-11,3.5
emp_000750,2026-04-02,4.68
emp_000750,2026-01-02,4.76
emp_000750,2025-10-04,3.45
emp_000751,2026-04-02,2.55
emp_000751,2026-01-02,2.44
emp_000751,2025-10-04,3.15
emp_000751,2025-07-06,3.57
emp_000751,2025-04-07,2.85
emp_000751,2025-01-07,3.34
