employee_id,hire_date,hire_source
emp_000819,2023-12-01,linkedin
emp_000820,2024-12-31,recruiter
emp_000821,2024-07-31,recruiter
emp_000822,2021-05-01,company_site
emp_000823,2022-12-31,recruiter
emp_000824,2023-09-01,linkedin
emp_000825,2024-10-31,referral
emp_000826,2024-03-01,company_site
emp_000827,2022-12-31,company_site
emp_000828,2024-01-31,recruiter
emp_000829,2020-05-31,recruiter
emp_000830,2023-05-02,referral
emp_000831,2022-10-01,recruiter
emp_000832,2024-10-31,referral
emp_000833,2024-07-01,referral
emp_000834,2010-07-01,conference
emp_000835,2025-04-01,referral
emp_000836,2023-09-01,company_site
emp_000837,2025-04-01,boomerang
emp_000838,2025-07-01,recruiter
emp_000839,2025-12-31,university
emp_000840,2022-10-01,referral
emp_000841,2024-10-31,recruiter
emp_000842,2025-05-01,referral
emp_000843,2024-12-31,referral
emp_000844,2015-12-31,linkedin
emp_000845,2025-05-01,linkedin
emp_000846,2019-07-02,referral
emp_000847,2023-04-01,referral
emp_000848,2022-08-31,company_site
emp_000849,2024-01-31,boomerang
emp_000850,2022-10-01,referral
emp_000851,2025-08-31,recruiter
emp_000852,2023-09-01,linkedin
emp_000853,2024-09-30,referral
emp_000854,2019-10-01,referral
emp_000855,2024-01-31,recruiter
emp_000856,2023-01-30,referral
emp_000857,2022-12-31,referral
emp_000858,2024-05-01,boomerang
emp_000859,2023-06-01,linkedin
emp_000860,2023-12-01,company_site
emp_000861,2024-03-01,referral
emp_000862,2025-03-01,linkedin
emp_000863,2022-03-02,recruiter
emp_000864,2021-09-30,referral
emp_000865,2023-05-02,university
emp_000866,2020-12-30,referral
emp_000867,2024-03-01,conference
emp_000868,2023-10-01,linkedin
emp_000869,2023-10-31,recruiter
emp_000870,2022-12-31,recruiter
emp_000871,2021-01-30,linkedin
emp_000872,2023-12-01,company_site
emp_000873,2020-05-31,linkedin
emp_000874,2024-01-31,recruiter
emp_000875,2025-04-01,referral
emp_000876,2025-03-01,recruiter
emp_000877,2024-03-01,company_site
emp_000878,2022-12-01,referral
emp_000879,2025-08-31,linkedin
emp_000880,2020-11-30,linkedin
emp_000881,2023-09-01,linkedin
emp_000882,2017-05-01,company_site
emp_000883,2024-05-31,linkedin
emp_000884,2025-08-01,recruiter
emp_000885,2019-01-30,conference
emp_000886,2024-07-31,referral
emp_000887,2024-05-01,recruiter
emp_000888,2022-01-30,company_site
emp_000889,2025-03-01,recruiter
emp_000890,2024-12-31,university
emp_000891,2024-04-01,recruiter
emp_000892,2020-07-31,recruiter
emp_000893,2022-06-01,conference
emp_000894,2022-06-01,referral
emp_000895,2023-10-01,company_site
emp_000896,2024-11-30,conference
emp_000897,2023-04-01,company_site
emp_000898,2025-08-31,linkedin
emp_000899,2026-01-30,referral
emp_000900,2020-12-30,university
emp_000901,2024-11-30,recruiter
emp_000902,2023-01-30,recruiter
emp_000903,2024-01-31,recruiter
emp_000904,2025-08-31,linkedin
emp_000905,2023-03-02,university
emp_000906,2023-07-02,conference
emp_000907,2025-08-01,referral
emp_000908,2023-06-01,linkedin
emp_000909,2025-07-01,referral
emp_000910,2023-12-01,recruiter
emp_000911,2026-01-30,linkedin
emp_000912,2020-08-31,linkedin
emp_000913,2024-07-01,boomerang
emp_000914,2025-01-30,referral
emp_000915,2026-01-30,recruiter
emp_000916,2022-07-01,referral
emp_000917,2025-04-01,referral
emp_000918,2022-01-30,university
emp_000919,2024-07-01,referral
emp_000920,2024-09-30,referral
emp_000921,2025-10-01,linkedin
emp_000922,2022-08-31,recruiter
emp_000923,2024-04-01,linkedin
emp_000924,2022-07-01,recruiter
emp_000925,2016-09-30,linkedin
emp_000926,2018-11-30,university
emp_000927,2023-12-31,university
emp_000928,2025-10-01,referral
emp_000929,2020-08-31,linkedin
emp_000930,2024-04-01,recruiter
emp_000931,2022-04-01,recruiter
emp_000932,2021-12-31,referral
emp_000933,2023-05-02,linkedin
emp_000934,2025-06-01,linkedin
emp_000935,2020-05-01,company_site
emp_000936,2024-03-01,linkedin
emp_000937,2024-12-31,company_site
emp_000938,2024-10-31,referral
emp_000939,2020-09-30,company_site
emp_000940,2024-11-30,linkedin
emp_000941,2025-04-01,linkedin
emp_000942,2025-10-01,referral
emp_000943,2025-05-01,linkedin
emp_000944,2017-06-01,recruiter
emp_000945,2024-11-30,university
emp_000946,2025-11-30,linkedin
emp_000947,2025-11-30,referral
emp_000948,2011-07-01,recruiter
emp_000949,2020-10-31,company_site
emp_000950,2021-08-31,boomerang
emp_000951,2014-08-01,referral
emp_000952,2023-04-01,company_site
emp_000953,2020-11-30,conference
emp_000954,2023-04-01,boomerang
emp_000955,2023-04-01,linkedin
emp_000956,2022-08-01,referral
emp_000957,2024-09-30,company_site
emp_000958,2021-07-01,linkedin
emp_000959,2021-10-31,linkedin
emp_000960,2020-07-31,linkedin
emp_000961,2022-01-30,linkedin
emp_000962,2025-08-01,linkedin
emp_000963,2024-09-30,referral
emp_000964,2026-01-30,company_site
emp_000965,2024-11-30,referral
emp_000966,2022-07-01,referral
emp_000967,2026-04-01,linkedin
emp_000968,2021-04-01,referral
emp_000969,2021-11-30,recruiter
emp_000970,2023-12-31,referral
emp_000971,2023-01-30,university
emp_000972,2024-11-30,linkedin
emp_000973,2019-10-31,boomerang
emp_000974,2024-08-31,company_site
emp_000975,2024-07-01,linkedin
emp_000976,2025-05-01,referral
emp_000977,2025-05-01,linkedin
emp_000978,2023-07-02,company_site
emp_000979,2024-07-31,linkedin
emp_000980,2017-07-31,referral
emp_000981,2023-10-01,referral
emp_000982,2023-10-31,referral
emp_000983,2024-05-31,company_site
emp_000984,2020-01-31,company_site
emp_000985,2025-08-01,referral
emp_000986,2017-07-31,conference
emp_000987,2023-12-01,linkedin
emp_000988,2026-01-30,recruiter
emp_000989,2025-04-01,referral
emp_000990,2025-06-01,company_site
emp_000991,2025-01-30,referral
emp_000992,2025-07-01,recruiter
emp_000993,2024-07-31,referral
emp_000994,2025-10-01,referral
emp_000995,2024-01-31,university
emp_000996,2025-06-01,company_site
emp_000997,2024-07-31,referral
emp_000998,2024-04-01,recruiter
emp_000999,2025-07-01,referral
emp_001000,2025-07-01,recruiter
emp_001001,2024-08-31,referral
emp_001002,2024-01-31,linkedin
emp_001003,2021-12-31,company_site
emp_001004,2022-08-01,recruiter
emp_001005,2021-11-30,recruiter
emp_001006,2023-06-01,company_site
emp_001007,2024-01-31,referral
emp_001008,2026-06-01,linkedin
emp_001009,2025-12-31,referral
emp_001010,2018-10-01,recruiter
emp_001011,2025-05-01,company_site
emp_001012,2023-12-31,company_site
emp_001013,2023-10-01,company_site
emp_001014,2025-10-01,linkedin
emp_001015,2022-07-01,referral
emp_001016,2021-06-01,company_site
emp_001017,2024-10-31,linkedin
emp_001018,2018-10-31,linkedin
emp_001019,2023-03-02,referral
emp_001020,2021-01-30,linkedin
emp_001021,2024-07-31,linkedin
emp_001022,2025-04-01,recruiter
emp_001023,2023-10-31,linkedin
emp_001024,2023-01-30,recruiter
emp_001025,2022-05-01,linkedin
emp_001026,2025-03-01,linkedin
emp_001027,2024-11-30,linkedin
emp_001028,2023-08-01,boomerang
emp_001029,2024-09-30,referral
emp_001030,2021-08-31,linkedin
emp_001031,2023-12-01,referral
emp_001032,2023-12-31,linkedin
emp_001033,2023-03-02,referral
emp_001034,2020-05-01,recruiter
emp_001035,2024-03-01,linkedin
emp_001036,2023-01-30,boomerang
emp_001037,2023-05-02,university
emp_001038,2025-03-01,linkedin
emp_001039,2025-04-01,referral
emp_001040,2022-03-02,conference
emp_001041,2022-12-31,linkedin
emp_001042,2024-05-31,referral
emp_001043,2024-03-01,linkedin
emp_001044,2024-07-01,referral
emp_001045,2025-08-31,referral
emp_001046,2022-08-31,referral
emp_001047,2022-08-31,boomerang
emp_001048,2023-03-02,company_site
emp_001049,2021-08-31,linkedin
emp_001050,2024-07-31,referral
emp_001051,2024-05-01,referral
emp_001052,2023-03-02,referral
emp_001053,2023-10-01,recruiter
emp_001054,2025-05-01,recruiter
emp_001055,2024-01-31,referral
emp_001056,2023-09-01,referral
emp_001057,2023-10-31,company_site
emp_001058,2026-07-01,linkedin
emp_001059,2022-10-31,company_site
emp_001060,2024-05-31,referral
emp_001061,2023-05-02,referral
emp_001062,2023-09-01,referral
emp_001063,2024-09-30,company_site
emp_001064,2023-05-02,company_site
emp_001065,2023-12-01,company_site
emp_001066,2025-08-31,recruiter
emp_001067,2023-10-01,referral
emp_001068,2025-03-01,referral
emp_001069,2024-10-31,referral
emp_001070,2023-05-02,referral
emp_001071,2024-03-01,company_site
emp_001072,2025-07-01,referral
emp_001073,2026-06-01,company_site
emp_001074,2024-09-30,linkedin
emp_001075,2025-06-01,linkedin
emp_001076,2021-12-31,referral
emp_001077,2025-04-01,linkedin
emp_001078,2026-03-02,university
emp_001079,2020-05-31,referral
emp_001080,2024-10-31,recruiter
emp_001081,2025-06-01,university
emp_001082,2024-11-30,conference
emp_001083,2025-10-31,company_site
emp_001084,2024-01-31,conference
emp_001085,2025-10-31,referral
emp_001086,2023-07-02,recruiter
emp_001087,2024-10-31,recruiter
emp_001088,2024-04-01,university
emp_001089,2022-10-31,referral
emp_001090,2023-10-01,recruiter
emp_001091,2023-08-01,referral
emp_001092,2022-03-02,linkedin
emp_001093,2021-10-31,university
emp_001094,2019-10-01,recruiter
emp_001095,2023-05-02,linkedin
emp_001096,2025-08-01,linkedin
emp_001097,2025-04-01,linkedin
emp_001098,2025-08-01,company_site
emp_001099,2024-07-01,referral
emp_001100,2024-09-30,referral
emp_001101,2026-01-30,linkedin
emp_001102,2019-12-31,linkedin
emp_001103,2023-09-01,referral
emp_001104,2024-08-31,company_site
emp_001105,2026-01-30,linkedin
emp_001106,2022-12-31,recruiter
emp_001107,2017-08-31,company_site
emp_001108,2024-08-31,linkedin
emp_001109,2023-10-31,recruiter
emp_001110,2022-08-01,company_site
emp_001111,2025-06-01,recruiter
emp_001112,2025-08-31,recruiter
emp_001113,2025-10-01,recruiter
emp_001114,2022-12-01,boomerang
emp_001115,2024-04-01,referral
emp_001116,2024-04-01,conference
emp_001117,2022-12-31,referral
emp_001118,2021-11-30,referral
emp_001119,2021-05-01,boomerang
emp_001120,2025-06-01,linkedin
emp_001121,2025-10-01,recruiter
emp_001122,2024-10-31,referral
emp_001123,2024-08-31,boomerang
emp_001124,2024-12-31,referral
emp_001125,2024-05-31,referral
emp_001126,2026-03-02,conference
emp_001127,2023-08-01,university
emp_001128,2021-09-30,linkedin
emp_001129,2021-06-01,linkedin
emp_001130,2026-06-01,referral
emp_001131,2023-03-02,recruiter
emp_001132,2022-10-01,recruiter
emp_001133,2023-12-01,linkedin
emp_001134,2023-05-02,company_site
emp_001135,2023-10-31,company_site
emp_001136,2024-10-31,referral
emp_001137,2024-11-30,linkedin
emp_001138,2023-12-01,referral
emp_001139,2024-03-01,linkedin
emp_001140,2023-03-02,referral
emp_001141,2025-01-30,referral
emp_001142,2024-10-31,company_site
emp_001143,2025-06-01,referral
emp_001144,2021-08-31,referral
emp_001145,2021-08-01,recruiter
emp_001146,2025-01-30,linkedin
emp_001147,2023-01-30,linkedin
emp_001148,2023-04-01,recruiter
emp_001149,2022-12-01,referral
emp_001150,2023-12-31,linkedin
emp_001151,2024-11-30,recruiter
emp_001152,2024-09-30,university
emp_001153,2023-04-01,linkedin
emp_001154,2023-06-01,referral
emp_001155,2013-10-31,company_site
emp_001156,2023-09-01,recruiter
emp_001157,2024-07-31,company_site
emp_001158,2022-08-31,referral
emp_001159,2024-05-01,linkedin
emp_001160,2026-07-01,university
emp_001161,2023-01-30,recruiter
emp_001162,2024-05-31,referral
emp_001163,2025-03-01,university
emp_001164,2025-12-31,recruiter
emp_001165,2020-10-31,recruiter
emp_001166,2024-07-01,recruiter
emp_001167,2025-06-01,linkedin
emp_001168,2024-12-31,referral
emp_001169,2025-08-01,linkedin
emp_001170,2024-11-30,recruiter
emp_001171,2021-01-30,referral
emp_001172,2025-04-01,recruiter
emp_001173,2020-05-01,referral
emp_001174,2026-06-01,linkedin
emp_001175,2026-04-01,referral
emp_001176,2017-05-01,referral
emp_001177,2024-08-31,referral
emp_001178,2025-10-01,linkedin
emp_001179,2022-12-01,recruiter
emp_001180,2022-08-01,referral
emp_001181,2026-01-30,recruiter
emp_001182,2025-03-01,referral
emp_001183,2024-03-01,company_site
emp_001184,2023-10-31,recruiter
emp_001185,2024-08-31,boomerang
emp_001186,2021-01-30,referral
emp_001187,2023-09-01,referral
emp_001188,2025-08-31,company_site
emp_001189,2022-12-01,referral
emp_001190,2020-11-30,referral
emp_001191,2023-01-30,referral
emp_001192,2024-03-01,company_site
emp_001193,2021-09-30,recruiter
emp_001194,2023-10-31,recruiter
emp_001195,2024-04-01,referral
emp_001196,2024-04-01,company_site
emp_001197,2022-04-01,recruiter
emp_001198,2025-04-01,university
emp_001199,2021-07-01,referral
emp_001200,2025-11-30,referral
emp_001201,2023-12-31,recruiter
emp_001202,2025-10-31,recruiter
emp_001203,2024-05-01,referral
emp_001204,2022-10-31,company_site
emp_001205,2024-07-01,referral
emp_001206,2025-01-30,university
emp_001207,2022-12-31,recruiter
emp_001208,2024-03-01,recruiter
emp_001209,2024-05-31,conference
emp_001210,2026-01-30,company_site
emp_001211,2025-11-30,company_site
emp_001212,2024-11-30,recruiter
emp_001213,2020-10-31,referral
emp_001214,2021-05-01,referral
emp_001215,2025-01-30,company_site
emp_001216,2024-03-01,recruiter
emp_001217,2022-12-31,referral
emp_001218,2024-05-01,conference
emp_001219,2025-06-01,company_site
emp_001220,2014-06-01,company_site
emp_001221,2025-08-01,recruiter
emp_001222,2022-12-31,linkedin
emp_001223,2021-08-31,referral
emp_001224,2024-09-30,recruiter
emp_001225,2023-01-30,referral
emp_001226,2023-12-01,recruiter
emp_001227,2021-03-01,company_site
emp_001228,2024-09-30,linkedin
emp_001229,2022-12-31,company_site
emp_001230,2025-07-01,referral
emp_001231,2023-12-31,referral
emp_001232,2021-06-01,conference
emp_001233,2022-05-01,linkedin
emp_001234,2022-03-02,recruiter
emp_001235,2025-10-01,recruiter
emp_001236,2024-05-31,recruiter
emp_001237,2025-08-01,recruiter
emp_001238,2024-09-30,company_site
emp_001239,2022-06-01,referral
emp_001240,2019-10-31,linkedin
emp_001241,2024-10-31,referral
emp_001242,2020-01-31,referral
emp_001243,2021-11-30,recruiter
emp_001244,2025-01-30,linkedin
emp_001245,2023-07-02,university
emp_001246,2021-04-01,linkedin
emp_001247,2023-08-01,linkedin
emp_001248,2022-10-01,referral
emp_001249,2025-01-30,linkedin
emp_001250,2024-05-31,recruiter
emp_001251,2021-08-31,linkedin
emp_001252,2024-03-01,linkedin
emp_001253,2025-03-01,referral
emp_001254,2025-04-01,referral
emp_001255,2023-07-02,university
emp_001256,2022-08-01,linkedin
emp_001257,2022-05-01,recruiter
emp_001258,2025-06-01,recruiter
emp_001259,2022-03-02,referral
emp_001260,2023-01-30,linkedin
emp_001261,2024-07-01,linkedin
emp_001262,2025-10-31,company_site
emp_001263,2024-10-31,recruiter
emp_001264,2025-11-30,company_site
emp_001265,2024-07-31,conference
emp_001266,2020-05-01,university
emp_001267,2023-12-31,referral
emp_001268,2024-12-31,company_site
emp_001269,2024-10-31,referral
emp_001270,2025-10-31,recruiter
emp_001271,2024-08-31,referral
emp_001272,2023-10-31,linkedin
emp_001273,2023-03-02,boomerang
emp_001274,2024-07-31,referral
emp_001275,2024-04-01,company_site
emp_001276,2024-03-01,referral
emp_001277,2024-01-31,recruiter
emp_001278,2025-08-31,recruiter
emp_001279,2024-11-30,conference
emp_001280,2025-10-31,recruiter
emp_001281,2023-12-31,referral
emp_001282,2018-08-01,recruiter
emp_001283,2025-07-01,recruiter
emp_001284,2021-05-01,recruiter
emp_001285,2025-01-30,university
emp_001286,2026-01-30,company_site
emp_001287,2022-10-31,referral
emp_001288,2021-09-30,conference
emp_001289,2020-08-31,linkedin
emp_001290,2018-03-01,linkedin
emp_001291,2025-06-01,linkedin
emp_001292,2022-07-01,linkedin
emp_001293,2022-05-01,company_site
emp_001294,2024-05-31,conference
emp_001295,2024-07-01,linkedin
emp_001296,2024-10-31,linkedin
emp_001297,2023-12-31,university
emp_001298,2023-09-01,linkedin
emp_001299,2025-06-01,university
emp_001300,2024-03-01,referral
emp_001301,2025-08-01,recruiter
emp_001302,2024-07-31,linkedin
emp_001303,2025-11-30,recruiter
emp_001304,2022-07-01,linkedin
emp_001305,2023-09-01,linkedin
emp_001306,2026-04-01,university
emp_001307,2025-04-01,recruiter
emp_001308,2024-11-30,referral
emp_001309,2022-05-01,referral
emp_001310,2024-05-31,boomerang
emp_001311,2022-12-31,recruiter
emp_001312,2019-04-01,linkedin
emp_001313,2023-10-31,referral
emp_001314,2025-08-01,linkedin
emp_001315,2025-08-01,university
emp_001316,2024-05-01,referral
emp_001317,2025-03-01,linkedin
emp_001318,2024-12-31,linkedin
emp_001319,2023-10-01,linkedin
emp_001320,2024-03-01,linkedin
emp_001321,2024-05-31,recruiter
emp_001322,2019-10-01,referral
emp_001323,2022-08-31,university
emp_001324,2024-05-31,referral
emp_001325,2024-08-31,conference
emp_001326,2021-05-01,referral
emp_001327,2023-08-01,recruiter
emp_001328,2020-07-31,linkedin
emp_001329,2025-05-01,referral
emp_001330,2022-08-01,referral
emp_001331,2024-11-30,recruiter
emp_001332,2025-08-01,linkedin
emp_001333,2024-05-01,university
emp_001334,2024-10-31,referral
emp_001335,2019-10-01,company_site
emp_001336,2025-08-31,conference
emp_001337,2024-11-30,referral
emp_001338,2023-03-02,conference
emp_001339,2024-07-01,university
emp_001340,2023-12-01,recruiter
emp_001341,2024-03-01,recruiter
emp_001342,2025-04-01,company_site
emp_001343,2023-08-01,recruiter
emp_001344,2021-05-01,university
emp_001345,2024-11-30,referral
emp_001346,2020-07-01,referral
emp_001347,2024-08-31,linkedin
emp_001348,2022-01-30,referral
emp_001349,2024-05-31,company_site
emp_001350,2025-06-01,recruiter
emp_001351,2023-08-01,linkedin
emp_001352,2025-04-01,referral
emp_001353,2023-12-31,recruiter
emp_001354,2025-03-01,linkedin
emp_001355,2023-12-01,linkedin
emp_001356,2021-11-30,conference
emp_001357,2019-10-01,recruiter
emp_001358,2024-04-01,university
emp_001359,2025-08-01,university
emp_001360,2025-03-01,conference
emp_001361,2022-10-01,conference
emp_001362,2019-04-01,recruiter
emp_001363,2023-07-02,referral
emp_001364,2025-05-01,linkedin
emp_001365,2022-06-01,boomerang
emp_001366,2025-03-01,company_site
emp_001367,2026-01-30,boomerang
emp_001368,2026-01-30,recruiter
emp_001369,2021-05-01,referral
emp_001370,2020-11-30,recruiter
emp_001371,2024-07-31,referral
emp_001372,2024-05-01,linkedin
emp_001373,2024-07-31,recruiter
emp_001374,2025-12-31,linkedin
emp_001375,2022-03-02,linkedin
emp_001376,2023-09-01,referral
emp_001377,2022-06-01,university
emp_001378,2020-08-31,company_site
emp_001379,2024-04-01,company_site
emp_001380,2024-01-31,linkedin
emp_001381,2021-06-01,recruiter
emp_001382,2022-12-31,referral
emp_001383,2026-01-30,referral
emp_001384,2024-11-30,recruiter
emp_001385,2024-11-30,university
emp_001386,2026-06-01,company_site
emp_001387,2025-01-30,referral
emp_001388,2025-05-01,company_site
emp_001389,2024-12-31,conference
emp_001390,2021-05-01,recruiter
emp_001391,2023-03-02,university
emp_001392,2025-03-01,company_site
emp_001393,2023-08-01,linkedin
emp_001394,2024-07-01,recruiter
emp_001395,2025-05-01,linkedin
emp_001396,2021-09-30,linkedin
emp_001397,2022-10-01,referral
emp_001398,2024-07-01,company_site
emp_001399,2023-09-01,referral
emp_001400,2024-10-31,referral
emp_001401,2022-12-31,referral
emp_001402,2024-09-30,recruiter
emp_001403,2024-04-01,referral
emp_001404,2024-05-31,university
emp_001405,2024-11-30,referral
emp_001406,2022-01-30,referral
emp_001407,2025-12-31,referral
emp_001408,2024-09-30,referral
emp_001409,2024-04-01,boomerang
emp_001410,2024-10-31,linkedin
emp_001411,2023-07-02,company_site
emp_001412,2023-08-01,referral
emp_001413,2024-07-01,linkedin
emp_001414,2019-07-02,referral
emp_001415,2022-07-01,recruiter
emp_001416,2024-09-30,recruiter
emp_001417,2021-09-30,referral
emp_001418,2025-04-01,university
emp_001419,2025-08-01,referral
emp_001420,2025-12-31,linkedin
emp_001421,2023-12-01,company_site
emp_001422,2022-10-31,linkedin
emp_001423,2025-01-30,recruiter
emp_001424,2025-08-31,university
emp_001425,2020-12-30,company_site
emp_001426,2026-07-01,recruiter
emp_001427,2023-09-01,recruiter
emp_001428,2026-01-30,referral
emp_001429,2025-12-31,linkedin
emp_001430,2023-12-01,recruiter
emp_001431,2022-10-01,referral
emp_001432,2025-03-01,recruiter
emp_001433,2021-04-01,university
emp_001434,2023-01-30,referral
emp_001435,2024-03-01,linkedin
emp_001436,2025-01-30,linkedin
emp_001437,2021-04-01,recruiter
emp_001438,2022-04-01,linkedin
emp_001439,2025-04-01,recruiter
emp_001440,2024-12-31,referral
emp_001441,2024-12-31,linkedin
emp_001442,2016-01-30,recruiter
emp_001443,2024-07-01,referral
emp_001444,2024-04-01,university
emp_001445,2024-11-30,linkedin
emp_001446,2023-06-01,linkedin
emp_001447,2019-03-02,linkedin
emp_001448,2022-07-01,referral
emp_001449,2022-10-31,boomerang
emp_001450,2022-08-01,linkedin
emp_001451,2025-10-31,recruiter
emp_001452,2025-06-01,linkedin
emp_001453,2025-05-01,referral
emp_001454,2024-04-01,linkedin
emp_001455,2025-10-31,linkedin
emp_001456,2024-07-31,referral
emp_001457,2022-12-31,referral
emp_001458,2022-08-01,referral
emp_001459,2020-01-31,referral
emp_001460,2023-05-02,company_site
emp_001461,2023-07-02,conference
emp_001462,2025-08-01,referral
emp_001463,2024-08-31,company_site
emp_001464,2021-07-01,company_site
emp_001465,2024-07-31,recruiter
emp_001466,2024-05-31,recruiter
emp_001467,2021-03-01,recruiter
emp_001468,2024-03-01,company_site
emp_001469,2025-08-01,company_site
emp_001470,2024-12-31,recruiter
emp_001471,2023-06-01,referral
emp_001472,2022-04-01,linkedin
emp_001473,2024-05-01,company_site
emp_001474,2023-05-02,linkedin
emp_001475,2025-08-31,university
emp_001476,2023-09-01,referral
emp_001477,2024-07-31,linkedin
emp_001478,2022-07-01,company_site
emp_001479,2019-04-01,referral
emp_001480,2023-08-01,recruiter
emp_001481,2021-07-01,linkedin
emp_001482,2024-04-01,conference
emp_001483,2022-03-02,recruiter
emp_001484,2026-07-01,referral
emp_001485,2022-08-01,recruiter
emp_001486,2022-10-01,recruiter
emp_001487,2023-04-01,company_site
emp_001488,2023-07-02,university
emp_001489,2021-03-01,referral
emp_001490,2023-05-02,company_site
emp_001491,2024-04-01,recruiter
emp_001492,2022-12-01,recruiter
emp_001493,2020-07-01,linkedin
emp_001494,2023-09-01,conference
emp_001495,2025-07-01,recruiter
emp_001496,2019-12-31,linkedin
emp_001497,2024-01-31,university
emp_001498,2025-05-01,university
emp_001499,2023-12-01,company_site
emp_001500,2024-05-01,recruiter
emp_001501,2022-08-01,recruiter
emp_001502,2021-08-01,linkedin
emp_001503,2023-03-02,company_site
emp_001504,2023-10-31,referral
emp_001505,2024-11-30,linkedin
emp_001506,2024-05-31,referral
emp_001507,2024-07-01,recruiter
emp_001508,2024-07-31,referral
emp_001509,2023-10-01,linkedin
emp_001510,2025-05-01,recruiter
emp_001511,2024-05-31,referral
emp_001512,2024-01-31,recruiter
emp_001513,2024-03-01,company_site
emp_001514,2024-01-31,recruiter
emp_001515,2025-08-31,recruiter
emp_001516,2024-12-31,referral
emp_001517,2022-01-30,boomerang
emp_001518,2025-04-01,linkedin
emp_001519,2025-01-30,recruiter
emp_001520,2020-01-31,university
emp_001521,2025-04-01,referral
emp_001522,2021-08-31,linkedin
emp_001523,2026-04-01,company_site
emp_001524,2024-07-01,recruiter
emp_001525,2023-12-31,company_site
emp_001526,2017-12-31,university
emp_001527,2023-05-02,recruiter
emp_001528,2022-12-01,recruiter
emp_001529,2025-11-30,linkedin
emp_001530,2024-07-31,referral
emp_001531,2022-05-01,linkedin
emp_001532,2023-10-01,recruiter
emp_001533,2022-10-01,referral
emp_001534,2026-04-01,boomerang
emp_001535,2024-12-31,recruiter
emp_001536,2025-10-31,referral
emp_001537,2015-04-01,referral
emp_001538,2023-10-01,linkedin
emp_001539,2023-09-01,company_site
emp_001540,2025-04-01,linkedin
emp_001541,2024-03-01,company_site
emp_001542,2023-09-01,linkedin
emp_001543,2025-03-01,referral
emp_001544,2024-07-01,referral
emp_001545,2024-05-31,linkedin
emp_001546,2023-07-02,linkedin
emp_001547,2018-12-31,referral
emp_001548,2019-10-01,referral
emp_001549,2026-04-01,linkedin
emp_001550,2024-08-31,referral
emp_001551,2024-07-01,referral
emp_001552,2022-12-01,linkedin
emp_001553,2025-06-01,referral
emp_001554,2023-09-01,referral
emp_001555,2023-03-02,recruiter
emp_001556,2024-04-01,referral
emp_001557,2020-08-31,linkedin
emp_001558,2024-07-01,boomerang
emp_001559,2023-10-31,company_site
emp_001560,2023-06-01,linkedin
emp_001561,2025-10-31,boomerang
emp_001562,2026-06-01,linkedin
emp_001563,2019-05-02,referral
emp_001564,2023-03-02,linkedin
emp_001565,2023-06-01,recruiter
emp_001566,2024-08-31,company_site
emp_001567,2019-03-02,company_site
emp_001568,2024-07-01,company_site
emp_001569,2022-06-01,boomerang
emp_001570,2023-04-01,referral
emp_001571,2024-05-31,university
emp_001572,2021-10-31,conference
emp_001573,2022-10-01,referral
emp_001574,2022-10-31,recruiter
emp_001575,2024-05-01,recruiter
emp_001576,2023-12-31,university
emp_001577,2022-08-01,university
emp_001578,2025-08-01,referral
emp_001579,2024-09-30,company_site
emp_001580,2024-10-31,referral
emp_001581,2023-01-30,company_site
emp_001582,2025-01-30,recruiter
emp_001583,2024-10-31,referral
emp_001584,2024-08-31,company_site
emp_001585,2025-06-01,university
emp_001586,2021-06-01,recruiter
emp_001587,2015-12-01,linkedin
emp_001588,2024-07-31,linkedin
emp_001589,2025-10-31,referral
emp_001590,2024-11-30,recruiter
emp_001591,2019-03-02,linkedin
emp_001592,2021-01-30,referral
emp_001593,2022-06-01,recruiter
emp_001594,2026-07-01,referral
emp_001595,2023-10-31,linkedin
emp_001596,2024-05-31,linkedin
emp_001597,2023-10-31,referral
emp_001598,2025-11-30,company_site
emp_001599,2022-06-01,recruiter
emp_001600,2024-07-31,recruiter
emp_001601,2023-04-01,university
emp_001602,2024-07-01,linkedin
emp_001603,2025-07-01,referral
emp_001604,2025-10-01,referral
emp_001605,2021-09-30,recruiter
emp_001606,2023-10-31,company_site
emp_001607,2024-12-31,referral
emp_001608,2021-03-01,linkedin
emp_001609,2023-01-30,referral
emp_001610,2024-10-31,referral
emp_001611,2024-03-01,recruiter
emp_001612,2024-11-30,boomerang
emp_001613,2023-09-01,referral
emp_001614,2023-12-01,linkedin
emp_001615,2022-07-01,conference
emp_001616,2022-06-01,recruiter
emp_001617,2025-12-31,referral
emp_001618,2026-03-02,company_site
emp_001619,2025-01-30,company_site
emp_001620,2022-07-01,university
emp_001621,2024-12-31,recruiter
emp_001622,2025-10-01,university
emp_001623,2024-07-01,company_site
emp_001624,2019-12-31,linkedin
emp_001625,2024-05-31,recruiter
emp_001626,2024-04-01,linkedin
emp_001627,2025-08-01,referral
emp_001628,2023-05-02,conference
emp_001629,2023-03-02,linkedin
emp_001630,2020-11-30,recruiter
emp_001631,2023-08-01,linkedin
emp_001632,2022-12-31,referral
emp_001633,2025-12-31,linkedin
emp_001634,2024-07-31,company_site
emp_001635,2017-12-31,company_site
emp_001636,2023-12-31,recruiter
emp_001637,2022-05-01,university
emp_001638,2025-05-01,referral
emp_001639,2022-08-31,referral
emp_001640,2023-10-01,university
