employee_id,effective_date,base_salary,bonus_target_pct,equity_value
emp_001152,2026-07-01,87690.28,0.07,9966.82
emp_001153,2026-07-01,79005.37,0.07,9327.66
emp_001153,2025-07-01,74533.37,0.07,8799.68
emp_001153,2024-07-01,70314.5,0.07,8301.58
emp_001154,2026-07-01,139552.33,0.07,15417.85
emp_001154,2025-07-01,131653.14,0.07,14545.14
emp_001154,2024-07-01,124201.08,0.07,13721.83
emp_001155,2026-07-01,217890.11,0.2,95728.15
emp_001155,2025-07-01,205556.71,0.2,90309.58
emp_001155,2024-07-01,193921.42,0.2,85197.71
emp_001156,2026-07-01,50485.95,0.12,71036.06
emp_001156,2025-07-01,47628.25,0.12,67015.15
emp_001157,2026-07-01,96678.29,0.07,9181.18
emp_001158,2026-07-01,106617.27,0.07,8997.61
emp_001158,2025-07-01,100582.33,0.07,8488.31
emp_001158,2024-07-01,94888.99,0.07,8007.84
emp_001159,2026-07-01,151974.5,0.1,20538.7
emp_001159,2025-07-01,143372.17,0.1,19376.13
emp_001160,2026-07-01,93820.73,0.07,15385.15
emp_001161,2026-07-01,184707.07,0.15,45868.78
emp_001161,2025-07-01,174251.95,0.15,43272.43
emp_001161,2024-07-01,164388.63,0.15,40823.05
emp_001162,2026-07-01,160202.04,0.15,54517.9
emp_001162,2025-07-01,151134.0,0.15,51431.98
emp_001163,2026-07-01,119092.64,0.1,26997.83
emp_001164,2026-07-01,36806.47,0.07,16873.92
emp_001165,2026-07-01,215252.8,0.2,99457.78
emp_001165,2025-07-01,203068.68,0.2,93828.09
emp_001165,2024-07-01,191574.23,0.2,88517.07
emp_001166,2026-07-01,202843.5,0.15,109396.31
emp_001166,2025-07-01,191361.79,0.15,103204.07
emp_001167,2026-07-01,156336.78,0.12,57153.14
emp_001168,2026-07-01,113424.84,0.07,12927.57
emp_001169,2026-07-01,91282.61,0.05,5046.48
emp_001170,2026-07-01,188275.62,0.12,75291.36
emp_001171,2026-07-01,291026.64,0.2,111343.86
emp_001171,2025-07-01,274553.43,0.2,105041.38
emp_001171,2024-07-01,259012.67,0.2,99095.64
emp_001172,2026-07-01,253712.64,0.15,65483.48
emp_001173,2026-07-01,90517.5,0.07,13648.25
emp_001173,2025-07-01,85393.87,0.07,12875.71
emp_001173,2024-07-01,80560.25,0.07,12146.89
emp_001174,2026-07-01,135432.25,0.1,24698.55
emp_001175,2026-07-01,121528.77,0.07,13942.75
emp_001176,2026-07-01,56384.35,0.05,5559.24
emp_001176,2025-07-01,53192.78,0.05,5244.57
emp_001176,2024-07-01,50181.87,0.05,4947.7
emp_001177,2026-07-01,215301.81,0.15,34252.31
emp_001178,2026-07-01,112913.55,0.07,9567.64
emp_001179,2026-07-01,233321.15,0.15,63819.94
emp_001179,2025-07-01,220114.29,0.15,60207.49
emp_001179,2024-07-01,207654.99,0.15,56799.52
emp_001180,2026-07-01,140837.29,0.15,45281.24
emp_001180,2025-07-01,132865.37,0.15,42718.15
emp_001180,2024-07-01,125344.69,0.15,40300.14
emp_001181,2026-07-01,89813.56,0.05,6531.46
emp_001182,2026-07-01,106473.52,0.1,21660.4
emp_001183,2026-07-01,235521.3,0.2,99909.86
emp_001183,2025-07-01,222189.91,0.2,94254.58
emp_001184,2026-07-01,155111.8,0.1,21158.58
emp_001184,2025-07-01,146331.89,0.1,19960.92
emp_001185,2026-07-01,112146.77,0.07,12699.9
emp_001186,2026-07-01,69872.89,0.05,4944.68
emp_001186,2025-07-01,65917.82,0.05,4664.79
emp_001186,2024-07-01,62186.62,0.05,4400.75
emp_001187,2026-07-01,298276.79,0.35,531970.48
emp_001187,2025-07-01,281393.2,0.35,501858.94
emp_001188,2026-07-01,192769.03,0.12,86008.26
emp_001189,2026-07-01,590684.97,0.55,1203563.89
emp_001189,2025-07-01,557249.97,0.55,1135437.63
emp_001189,2024-07-01,525707.52,0.55,1071167.58
emp_001190,2026-07-01,164121.17,0.15,54895.76
emp_001190,2025-07-01,154831.29,0.15,51788.45
emp_001190,2024-07-01,146067.26,0.15,48857.03
emp_001191,2026-07-01,152968.92,0.1,21981.06
emp_001191,2025-07-01,144310.3,0.1,20736.85
emp_001191,2024-07-01,136141.79,0.1,19563.07
emp_001192,2026-07-01,187281.19,0.15,31670.85
emp_001192,2025-07-01,176680.37,0.15,29878.16
emp_001193,2026-07-01,283622.83,0.15,77016.53
emp_001193,2025-07-01,267568.71,0.15,72657.1
emp_001193,2024-07-01,252423.31,0.15,68544.44
emp_001194,2026-07-01,62538.74,0.15,38520.72
emp_001194,2025-07-01,58998.81,0.15,36340.3
emp_001195,2026-07-01,179412.68,0.2,113527.85
emp_001195,2025-07-01,169257.25,0.2,107101.75
emp_001196,2026-07-01,225556.29,0.2,83025.53
emp_001196,2025-07-01,212788.95,0.2,78325.97
emp_001197,2026-07-01,117678.6,0.07,10872.46
emp_001197,2025-07-01,111017.55,0.07,10257.04
emp_001197,2024-07-01,104733.54,0.07,9676.45
emp_001198,2026-07-01,95443.77,0.07,15080.14
emp_001199,2026-07-01,122801.95,0.07,15792.36
emp_001199,2025-07-01,115850.9,0.07,14898.45
emp_001199,2024-07-01,109293.3,0.07,14055.14
emp_001200,2026-07-01,97378.36,0.07,10906.88
emp_001201,2026-07-01,230911.83,0.2,74519.97
emp_001201,2025-07-01,217841.35,0.2,70301.86
emp_001202,2026-07-01,80655.39,0.05,4773.86
emp_001203,2026-07-01,200572.4,0.12,67320.63
emp_001203,2025-07-01,189219.25,0.12,63510.03
emp_001204,2026-07-01,218302.6,0.2,83620.47
emp_001204,2025-07-01,205945.85,0.2,78887.24
emp_001204,2024-07-01,194288.54,0.2,74421.92
emp_001205,2026-07-01,145711.58,0.12,50901.09
emp_001205,2025-07-01,137463.75,0.12,48019.9
emp_001206,2026-07-01,102540.41,0.07,12428.42
emp_001207,2026-07-01,197383.46,0.15,93551.36
emp_001207,2025-07-01,186210.81,0.15,88256.0
emp_001207,2024-07-01,175670.58,0.15,83260.38
emp_001208,2026-07-01,180442.48,0.2,84585.38
emp_001208,2025-07-01,170228.75,0.2,79797.53
emp_001209,2026-07-01,87345.61,0.07,12498.88
emp_001209,2025-07-01,82401.52,0.07,11791.4
emp_001210,2026-07-01,129585.46,0.1,24876.87
emp_001211,2026-07-01,57203.72,0.05,5185.73
emp_001212,2026-07-01,101062.95,0.07,10958.93
emp_001213,2026-07-01,97268.39,0.07,9717.54
emp_001213,2025-07-01,91762.63,0.07,9167.49
emp_001213,2024-07-01,86568.52,0.07,8648.58
emp_001214,2026-07-01,191408.54,0.2,119654.25
emp_001214,2025-07-01,180574.09,0.2,112881.37
emp_001214,2024-07-01,170352.92,0.2,106491.86
emp_001215,2026-07-01,133813.58,0.1,18188.09
emp_001216,2026-07-01,99254.46,0.07,15662.22
emp_001216,2025-07-01,93636.28,0.07,14775.68
emp_001217,2026-07-01,103498.96,0.07,13884.45
emp_001217,2025-07-01,97640.53,0.07,13098.54
emp_001217,2024-07-01,92113.71,0.07,12357.11
emp_001218,2026-07-01,177091.25,0.12,50108.83
emp_001218,2025-07-01,167067.22,0.12,47272.48
emp_001219,2026-07-01,102846.89,0.07,13789.84
emp_001220,2026-07-01,212694.54,0.12,69272.21
emp_001220,2025-07-01,200655.23,0.12,65351.14
emp_001220,2024-07-01,189297.38,0.12,61652.02
emp_001221,2026-07-01,116490.22,0.1,24364.47
emp_001222,2026-07-01,277452.12,0.25,146554.02
emp_001222,2025-07-01,261747.28,0.25,138258.51
emp_001222,2024-07-01,246931.4,0.25,130432.56
emp_001223,2026-07-01,184863.13,0.12,52432.89
emp_001223,2025-07-01,174399.18,0.12,49464.99
emp_001223,2024-07-01,164527.53,0.12,46665.09
emp_001224,2026-07-01,158111.49,0.1,26476.86
emp_001225,2026-07-01,147075.89,0.12,67463.2
emp_001225,2025-07-01,138750.84,0.12,63644.53
emp_001225,2024-07-01,130897.02,0.12,60042.01
emp_001226,2026-07-01,120325.94,0.07,12387.82
emp_001226,2025-07-01,113515.04,0.07,11686.62
emp_001227,2026-07-01,203519.68,0.12,77544.85
emp_001227,2025-07-01,191999.7,0.12,73155.52
emp_001227,2024-07-01,181131.79,0.12,69014.64
emp_001228,2026-07-01,191374.83,0.12,45649.11
emp_001229,2026-07-01,282171.53,0.15,88165.4
emp_001229,2025-07-01,266199.56,0.15,83174.91
emp_001229,2024-07-01,251131.66,0.15,78466.89
emp_001230,2026-07-01,130979.57,0.07,12426.52
emp_001231,2026-07-01,115491.88,0.07,11541.09
emp_001231,2025-07-01,108954.6,0.07,10887.82
emp_001232,2026-07-01,81538.51,0.05,3623.14
emp_001232,2025-07-01,76923.12,0.05,3418.06
emp_001232,2024-07-01,72568.98,0.05,3224.58
emp_001233,2026-07-01,250824.89,0.12,51227.21
emp_001233,2025-07-01,236627.25,0.12,48327.56
emp_001233,2024-07-01,223233.26,0.12,45592.03
emp_001234,2026-07-01,115843.08,0.07,10206.12
emp_001234,2025-07-01,109285.92,0.07,9628.42
emp_001234,2024-07-01,103099.93,0.07,9083.41
emp_001235,2026-07-01,100466.99,0.07,9143.58
emp_001236,2026-07-01,150878.56,0.15,56069.9
emp_001236,2025-07-01,142338.26,0.15,52896.13
emp_001237,2026-07-01,149018.96,0.1,20688.13
emp_001238,2026-07-01,177131.27,0.1,30603.46
emp_001239,2026-07-01,111443.06,0.07,12158.11
emp_001239,2025-07-01,105134.96,0.07,11469.92
emp_001239,2024-07-01,99183.93,0.07,10820.67
emp_001240,2026-07-01,153854.78,0.1,23526.15
emp_001240,2025-07-01,145146.02,0.1,22194.48
emp_001240,2024-07-01,136930.21,0.1,20938.19
emp_001241,2026-07-01,159852.48,0.15,49849.99
emp_001242,2026-07-01,145771.07,0.15,36395.35
emp_001242,2025-07-01,137519.88,0.15,34335.24
emp_001242,2024-07-01,129735.73,0.15,32391.73
emp_001243,2026-07-01,120329.94,0.07,9448.96
emp_001243,2025-07-01,113518.81,0.07,8914.11
emp_001243,2024-07-01,107093.22,0.07,8409.54
emp_001244,2026-07-01,176740.17,0.2,72224.56
emp_001245,2026-07-01,179623.08,0.15,42976.33
emp_001245,2025-07-01,169455.74,0.15,40543.71
emp_001245,2024-07-01,159863.9,0.15,38248.78
emp_001246,2026-07-01,84703.94,0.05,4723.68
emp_001246,2025-07-01,79909.38,0.05,4456.3
emp_001246,2024-07-01,75386.21,0.05,4204.06
emp_001247,2026-07-01,96124.81,0.07,11668.59
emp_001247,2025-07-01,90683.78,0.07,11008.1
emp_001248,2026-07-01,237993.88,0.2,72018.86
emp_001248,2025-07-01,224522.53,0.2,67942.32
emp_001248,2024-07-01,211813.71,0.2,64096.53
emp_001249,2026-07-01,149799.6,0.07,8674.62
emp_001250,2026-07-01,173660.39,0.1,28087.35
emp_001250,2025-07-01,163830.56,0.1,26497.5
emp_001251,2026-07-01,187724.06,0.15,51346.31
emp_001251,2025-07-01,177098.17,0.15,48439.92
emp_001251,2024-07-01,167073.75,0.15,45698.03
emp_001252,2026-07-01,120786.92,0.1,26782.54
emp_001252,2025-07-01,113949.92,0.1,25266.55
emp_001253,2026-07-01,157953.65,0.15,46197.54
emp_001254,2026-07-01,53403.76,0.15,39554.13
emp_001255,2026-07-01,263666.96,0.25,164980.47
emp_001255,2025-07-01,248742.42,0.25,155641.95
emp_001255,2024-07-01,234662.66,0.25,146832.03
emp_001256,2026-07-01,177998.21,0.1,25043.23
emp_001256,2025-07-01,167922.84,0.1,23625.69
emp_001256,2024-07-01,158417.77,0.1,22288.39
emp_001257,2026-07-01,200325.37,0.12,57901.3
emp_001257,2025-07-01,188986.2,0.12,54623.87
emp_001257,2024-07-01,178288.87,0.12,51531.95
emp_001258,2026-07-01,104101.82,0.07,14707.65
emp_001259,2026-07-01,182722.48,0.15,55253.37
emp_001259,2025-07-01,172379.7,0.15,52125.82
emp_001259,2024-07-01,162622.36,0.15,49175.3
emp_001260,2026-07-01,180889.48,0.15,43239.3
emp_001260,2025-07-01,170650.45,0.15,40791.79
emp_001260,2024-07-01,160990.99,0.15,38482.82
emp_001261,2026-07-01,89049.98,0.07,13491.49
emp_001261,2025-07-01,84009.42,0.07,12727.82
emp_001262,2026-07-01,65234.89,0.05,4536.03
emp_001263,2026-07-01,201086.34,0.15,105974.1
emp_001264,2026-07-01,87047.54,0.07,15668.92
emp_001265,2026-07-01,187450.97,0.12,36197.52
emp_001266,2026-07-01,84152.94,0.07,13189.98
emp_001266,2025-07-01,79389.57,0.07,12443.38
emp_001266,2024-07-01,74895.82,0.07,11739.04
emp_001267,2026-07-01,38810.36,0.1,29072.45
emp_001267,2025-07-01,36613.55,0.1,27426.84
emp_001268,2026-07-01,50380.99,0.1,19568.69
emp_001269,2026-07-01,113582.7,0.1,20455.75
emp_001270,2026-07-01,128231.01,0.1,30186.26
emp_001271,2026-07-01,155941.84,0.1,22478.76
emp_001272,2026-07-01,137388.03,0.07,14175.35
emp_001272,2025-07-01,129611.35,0.07,13372.97
emp_001273,2026-07-01,195715.53,0.15,45563.95
emp_001273,2025-07-01,184637.29,0.15,42984.86
emp_001273,2024-07-01,174186.12,0.15,40551.75
emp_001274,2026-07-01,173242.79,0.15,47107.3
emp_001275,2026-07-01,565741.49,0.55,863743.33
emp_001275,2025-07-01,533718.39,0.55,814852.2
emp_001276,2026-07-01,72817.83,0.05,6215.51
emp_001276,2025-07-01,68696.07,0.05,5863.69
emp_001277,2026-07-01,154563.53,0.15,37201.01
emp_001277,2025-07-01,145814.65,0.15,35095.29
emp_001278,2026-07-01,86465.21,0.07,7706.75
emp_001279,2026-07-01,161477.1,0.1,24886.98
emp_001280,2026-07-01,76962.85,0.05,5861.21
emp_001281,2026-07-01,71104.57,0.07,15116.29
emp_001281,2025-07-01,67079.78,0.07,14260.65
emp_001282,2026-07-01,113795.39,0.07,11329.95
emp_001282,2025-07-01,107354.14,0.07,10688.63
emp_001282,2024-07-01,101277.49,0.07,10083.62
emp_001283,2026-07-01,107860.43,0.07,11748.45
emp_001284,2026-07-01,189721.95,0.12,63141.73
emp_001284,2025-07-01,178982.97,0.12,59567.67
emp_001284,2024-07-01,168851.86,0.12,56195.91
emp_001285,2026-07-01,103924.74,0.07,15266.31
emp_001286,2026-07-01,108919.96,0.07,9003.52
emp_001287,2026-07-01,86545.25,0.05,5955.92
emp_001287,2025-07-01,81646.46,0.05,5618.79
emp_001287,2024-07-01,77024.96,0.05,5300.75
emp_001288,2026-07-01,170846.27,0.12,74132.3
emp_001288,2025-07-01,161175.73,0.12,69936.13
emp_001288,2024-07-01,152052.57,0.12,65977.48
emp_001289,2026-07-01,155868.62,0.1,26529.06
emp_001289,2025-07-01,147045.87,0.1,25027.42
emp_001289,2024-07-01,138722.52,0.1,23610.77
emp_001290,2026-07-01,129719.89,0.1,16859.99
emp_001290,2025-07-01,122377.25,0.1,15905.65
emp_001290,2024-07-01,115450.24,0.1,15005.33
emp_001291,2026-07-01,103102.67,0.07,4772.01
emp_001292,2026-07-01,152538.61,0.15,44204.85
emp_001292,2025-07-01,143904.35,0.15,41702.69
emp_001292,2024-07-01,135758.82,0.15,39342.16
emp_001293,2026-07-01,116229.96,0.07,14327.13
emp_001293,2025-07-01,109650.91,0.07,13516.16
emp_001293,2024-07-01,103444.25,0.07,12751.09
emp_001294,2026-07-01,195940.37,0.12,40828.79
emp_001294,2025-07-01,184849.41,0.12,38517.73
emp_001295,2026-07-01,178618.34,0.2,75680.85
emp_001295,2025-07-01,168507.87,0.2,71397.03
emp_001296,2026-07-01,248342.4,0.15,112365.0
emp_001297,2026-07-01,196139.97,0.2,126256.26
emp_001297,2025-07-01,185037.71,0.2,119109.68
emp_001298,2026-07-01,144185.94,0.15,49176.5
emp_001298,2025-07-01,136024.47,0.15,46392.92
emp_001299,2026-07-01,103451.68,0.07,11553.36
emp_001300,2026-07-01,62747.28,0.05,4745.4
emp_001300,2025-07-01,59195.55,0.05,4476.79
emp_001301,2026-07-01,170931.29,0.1,26629.76
emp_001302,2026-07-01,221846.71,0.15,131588.03
emp_001303,2026-07-01,134021.83,0.07,5557.55
emp_001304,2026-07-01,101692.97,0.07,11166.85
emp_001304,2025-07-01,95936.76,0.07,10534.76
emp_001304,2024-07-01,90506.38,0.07,9938.46
emp_001305,2026-07-01,121098.03,0.07,13479.41
emp_001305,2025-07-01,114243.42,0.07,12716.42
emp_001306,2026-07-01,80080.94,0.05,5699.75
emp_001307,2026-07-01,64745.26,0.05,5720.86
emp_001308,2026-07-01,211767.8,0.2,95743.07
emp_001309,2026-07-01,345043.46,0.25,166874.79
emp_001309,2025-07-01,325512.7,0.25,157429.05
emp_001309,2024-07-01,307087.45,0.25,148517.97
emp_001310,2026-07-01,227074.04,0.2,91852.31
emp_001310,2025-07-01,214220.79,0.2,86653.12
emp_001311,2026-07-01,229249.48,0.25,194873.27
emp_001311,2025-07-01,216273.09,0.25,183842.71
emp_001311,2024-07-01,204031.22,0.25,173436.52
emp_001312,2026-07-01,190807.33,0.2,91735.6
emp_001312,2025-07-01,180006.92,0.2,86543.02
emp_001312,2024-07-01,169817.84,0.2,81644.36
emp_001313,2026-07-01,69147.94,0.05,4558.36
emp_001313,2025-07-01,65233.91,0.05,4300.34
emp_001314,2026-07-01,91798.31,0.07,15732.41
emp_001315,2026-07-01,93036.66,0.07,14624.88
emp_001316,2026-07-01,175427.77,0.2,87105.41
emp_001316,2025-07-01,165497.9,0.2,82174.92
emp_001317,2026-07-01,138345.25,0.1,29083.73
emp_001318,2026-07-01,159531.4,0.12,60763.92
emp_001319,2026-07-01,82638.06,0.07,11703.07
emp_001319,2025-07-01,77960.43,0.07,11040.63
emp_001320,2026-07-01,271225.58,0.2,110187.77
emp_001320,2025-07-01,255873.19,0.2,103950.73
emp_001321,2026-07-01,94159.1,0.25,204372.31
emp_001321,2025-07-01,88829.34,0.25,192804.07
emp_001322,2026-07-01,176911.42,0.12,46387.73
emp_001322,2025-07-01,166897.57,0.12,43762.01
emp_001322,2024-07-01,157450.53,0.12,41284.91
emp_001323,2026-07-01,35728.75,0.07,13066.7
emp_001323,2025-07-01,33706.37,0.07,12327.08
emp_001323,2024-07-01,31798.46,0.07,11629.32
emp_001324,2026-07-01,74463.49,0.07,7840.97
emp_001324,2025-07-01,70248.58,0.07,7397.14
emp_001325,2026-07-01,97017.55,0.07,11369.11
emp_001326,2026-07-01,170001.11,0.2,117034.0
emp_001326,2025-07-01,160378.41,0.2,110409.43
emp_001326,2024-07-01,151300.38,0.2,104159.84
emp_001327,2026-07-01,102594.61,0.07,11891.73
emp_001327,2025-07-01,96787.37,0.07,11218.61
emp_001328,2026-07-01,221993.54,0.2,89456.98
emp_001328,2025-07-01,209427.87,0.2,84393.38
emp_001328,2024-07-01,197573.46,0.2,79616.39
emp_001329,2026-07-01,82920.01,0.07,11775.01
emp_001330,2026-07-01,181902.66,0.12,37764.85
emp_001330,2025-07-01,171606.28,0.12,35627.22
emp_001330,2024-07-01,161892.72,0.12,33610.58
emp_001331,2026-07-01,136438.95,0.1,27465.09
emp_001332,2026-07-01,188808.23,0.1,27757.03
emp_001333,2026-07-01,193584.0,0.12,41190.32
emp_001333,2025-07-01,182626.42,0.12,38858.79
emp_001334,2026-07-01,210977.25,0.2,102680.31
emp_001335,2026-07-01,123299.93,0.1,24267.6
emp_001335,2025-07-01,116320.69,0.1,22893.96
emp_001335,2024-07-01,109736.5,0.1,21598.08
emp_001336,2026-07-01,193086.09,0.12,26894.93
emp_001337,2026-07-01,170215.2,0.1,23866.53
emp_001338,2026-07-01,229528.12,0.2,82590.18
emp_001338,2025-07-01,216535.96,0.2,77915.26
emp_001338,2024-07-01,204279.21,0.2,73504.97
emp_001339,2026-07-01,129281.51,0.1,27818.53
emp_001339,2025-07-01,121963.69,0.1,26243.9
emp_001340,2026-07-01,143967.93,0.15,23451.7
emp_001340,2025-07-01,135818.8,0.15,22124.25
emp_001341,2026-07-01,147512.19,0.12,39960.55
emp_001341,2025-07-01,139162.44,0.12,37698.63
emp_001342,2026-07-01,127827.91,0.1,22339.11
emp_001343,2026-07-01,165610.67,0.1,13512.65
emp_001343,2025-07-01,156236.48,0.1,12747.78
emp_001344,2026-07-01,69833.68,0.05,3973.01
emp_001344,2025-07-01,65880.83,0.05,3748.12
emp_001344,2024-07-01,62151.73,0.05,3535.96
emp_001345,2026-07-01,110346.68,0.07,13121.07
emp_001346,2026-07-01,133355.29,0.1,23726.21
emp_001346,2025-07-01,125806.88,0.1,22383.22
emp_001346,2024-07-01,118685.73,0.1,21116.24
emp_001347,2026-07-01,196519.62,0.12,49945.23
emp_001348,2026-07-01,83081.57,0.05,5004.49
emp_001348,2025-07-01,78378.84,0.05,4721.22
emp_001348,2024-07-01,73942.3,0.05,4453.98
emp_001349,2026-07-01,159069.19,0.15,36757.85
emp_001349,2025-07-01,150065.27,0.15,34677.22
emp_001350,2026-07-01,145036.96,0.07,11742.22
emp_001351,2026-07-01,89498.72,0.05,4677.09
emp_001351,2025-07-01,84432.75,0.05,4412.35
emp_001352,2026-07-01,49972.48,0.1,33631.74
emp_001353,2026-07-01,120248.97,0.07,13769.13
emp_001353,2025-07-01,113442.42,0.07,12989.75
emp_001354,2026-07-01,209136.88,0.15,152660.28
emp_001355,2026-07-01,103426.06,0.07,6032.18
emp_001355,2025-07-01,97571.75,0.07,5690.74
emp_001356,2026-07-01,225047.13,0.15,78529.58
emp_001356,2025-07-01,212308.61,0.15,74084.51
emp_001356,2024-07-01,200291.14,0.15,69891.05
emp_001357,2026-07-01,500081.63,0.55,1344765.76
emp_001357,2025-07-01,471775.12,0.55,1268646.94
emp_001357,2024-07-01,445070.87,0.55,1196836.74
emp_001358,2026-07-01,134414.47,0.1,21821.67
emp_001358,2025-07-01,126806.1,0.1,20586.48
emp_001359,2026-07-01,85447.96,0.05,4515.53
emp_001360,2026-07-01,33757.85,0.07,12105.52
emp_001361,2026-07-01,103085.16,0.07,11932.11
emp_001361,2025-07-01,97250.15,0.07,11256.71
emp_001361,2024-07-01,91745.43,0.07,10619.54
emp_001362,2026-07-01,153729.91,0.1,26716.14
emp_001362,2025-07-01,145028.22,0.1,25203.91
emp_001362,2024-07-01,136819.07,0.1,23777.27
emp_001363,2026-07-01,179489.05,0.15,42381.76
emp_001363,2025-07-01,169329.29,0.15,39982.79
emp_001363,2024-07-01,159744.62,0.15,37719.62
emp_001364,2026-07-01,115027.42,0.1,19594.13
emp_001365,2026-07-01,194378.62,0.15,34999.09
emp_001365,2025-07-01,183376.06,0.15,33018.01
emp_001365,2024-07-01,172996.28,0.15,31149.07
emp_001366,2026-07-01,116348.01,0.07,11953.51
emp_001367,2026-07-01,118746.02,0.07,11548.56
emp_001368,2026-07-01,118443.77,0.07,6487.14
emp_001369,2026-07-01,154404.5,0.1,22673.72
emp_001369,2025-07-01,145664.62,0.1,21390.3
emp_001369,2024-07-01,137419.46,0.1,20179.53
emp_001370,2026-07-01,227784.79,0.12,59164.77
emp_001370,2025-07-01,214891.31,0.12,55815.82
emp_001370,2024-07-01,202727.65,0.12,52656.43
emp_001371,2026-07-01,89427.73,0.07,12633.45
emp_001372,2026-07-01,159789.19,0.15,30725.95
emp_001372,2025-07-01,150744.52,0.15,28986.75
emp_001373,2026-07-01,55165.77,0.05,6156.81
emp_001374,2026-07-01,105248.51,0.07,12029.93
emp_001375,2026-07-01,201886.71,0.12,58792.71
emp_001375,2025-07-01,190459.16,0.12,55464.82
emp_001375,2024-07-01,179678.45,0.12,52325.3
emp_001376,2026-07-01,75695.38,0.05,4207.17
emp_001376,2025-07-01,71410.74,0.05,3969.03
emp_001377,2026-07-01,137636.1,0.12,57557.39
emp_001377,2025-07-01,129845.38,0.12,54299.42
emp_001377,2024-07-01,122495.64,0.12,51225.87
emp_001378,2026-07-01,226710.1,0.2,93424.91
emp_001378,2025-07-01,213877.45,0.2,88136.71
emp_001378,2024-07-01,201771.18,0.2,83147.84
emp_001379,2026-07-01,148451.84,0.1,25367.13
emp_001379,2025-07-01,140048.91,0.1,23931.25
emp_001380,2026-07-01,48957.6,0.1,28613.71
emp_001380,2025-07-01,46186.42,0.1,26994.07
emp_001381,2026-07-01,188861.09,0.12,71041.42
emp_001381,2025-07-01,178170.84,0.12,67020.21
emp_001381,2024-07-01,168085.7,0.12,63226.61
emp_001382,2026-07-01,153387.17,0.2,109438.6
emp_001382,2025-07-01,144704.88,0.2,103243.96
emp_001382,2024-07-01,136514.04,0.2,97399.96
emp_001383,2026-07-01,59752.91,0.05,6182.85
emp_001384,2026-07-01,100909.37,0.07,10792.62
emp_001385,2026-07-01,71128.89,0.05,4346.78
emp_001386,2026-07-01,94657.16,0.05,4052.62
emp_001387,2026-07-01,177669.61,0.1,22781.64
emp_001388,2026-07-01,208092.36,0.12,68903.06
emp_001389,2026-07-01,102978.99,0.07,13111.38
emp_001390,2026-07-01,319448.46,0.25,154602.79
emp_001390,2025-07-01,301366.47,0.25,145851.69
emp_001390,2024-07-01,284307.99,0.25,137595.93
emp_001391,2026-07-01,204260.23,0.12,56844.58
emp_001391,2025-07-01,192698.33,0.12,53626.96
emp_001391,2024-07-01,181790.88,0.12,50591.47
emp_001392,2026-07-01,82219.58,0.07,9937.46
emp_001393,2026-07-01,227204.98,0.2,124665.96
emp_001393,2025-07-01,214344.32,0.2,117609.4
emp_001394,2026-07-01,148591.52,0.1,26006.32
emp_001394,2025-07-01,140180.68,0.1,24534.26
emp_001395,2026-07-01,228310.09,0.12,43174.79
emp_001396,2026-07-01,90943.76,0.07,13247.89
emp_001396,2025-07-01,85796.0,0.07,12498.01
emp_001396,2024-07-01,80939.62,0.07,11790.57
emp_001397,2026-07-01,220831.83,0.2,73319.04
emp_001397,2025-07-01,208331.92,0.2,69168.91
emp_001397,2024-07-01,196539.54,0.2,65253.68
emp_001398,2026-07-01,253457.38,0.2,103227.26
emp_001398,2025-07-01,239110.74,0.2,97384.21
emp_001399,2026-07-01,213651.94,0.2,108539.38
emp_001399,2025-07-01,201558.43,0.2,102395.64
emp_001400,2026-07-01,125083.88,0.1,21150.59
emp_001401,2026-07-01,198324.04,0.15,38529.31
emp_001401,2025-07-01,187098.15,0.15,36348.41
emp_001401,2024-07-01,176507.69,0.15,34290.95
emp_001402,2026-07-01,110192.92,0.07,13162.18
emp_001403,2026-07-01,119568.16,0.07,8465.85
emp_001403,2025-07-01,112800.15,0.07,7986.65
emp_001404,2026-07-01,178265.37,0.12,48467.62
emp_001404,2025-07-01,168174.88,0.12,45724.17
emp_001405,2026-07-01,177940.75,0.15,45987.53
emp_001406,2026-07-01,105320.03,0.25,150034.83
emp_001406,2025-07-01,99358.52,0.25,141542.29
emp_001406,2024-07-01,93734.45,0.25,133530.46
emp_001407,2026-07-01,179273.33,0.1,24603.93
emp_001408,2026-07-01,63998.54,0.05,4285.3
emp_001409,2026-07-01,135749.79,0.1,27012.27
emp_001409,2025-07-01,128065.84,0.1,25483.27
emp_001410,2026-07-01,141553.32,0.07,12194.02
emp_001411,2026-07-01,179345.36,0.12,74994.9
emp_001411,2025-07-01,169193.74,0.12,70749.91
emp_001411,2024-07-01,159616.73,0.12,66745.19
emp_001412,2026-07-01,169829.99,0.12,42234.6
emp_001412,2025-07-01,160216.97,0.12,39843.96
emp_001413,2026-07-01,85316.21,0.05,6365.59
emp_001413,2025-07-01,80486.99,0.05,6005.27
emp_001414,2026-07-01,233355.11,0.12,22352.52
emp_001414,2025-07-01,220146.33,0.12,21087.28
emp_001414,2024-07-01,207685.22,0.12,19893.66
emp_001415,2026-07-01,153099.48,0.15,44217.48
emp_001415,2025-07-01,144433.47,0.15,41714.6
emp_001415,2024-07-01,136257.99,0.15,39353.4
emp_001416,2026-07-01,192794.02,0.15,85994.16
emp_001417,2026-07-01,548860.09,0.55,1177867.93
emp_001417,2025-07-01,517792.54,0.55,1111196.16
