employee_id,quarter_end,rating
emp_005379,2026-04-02,4.39
emp_005379,2026-01-02,3.66
emp_005379,2025-10-04,3.88
emp_005379,2025-07-06,4.34
emp_005379,2025-04-07,3.99
emp_005379,2025-01-07,3.96
emp_005379,2024-10-09,3.14
emp_005380,2026-04-02,4.47
emp_005380,2026-01-02,3.62
emp_005380,2025-10-04,3.78
emp_005380,2025-07-06,4.1
emp_005380,2025-04-07,3.54
emp_005380,2025-01-07,4.16
emp_005381,2026-04-02,3.28
emp_005381,2026-01-02,4.05
emp_005381,2025-10-04,3.41
emp_005381,2025-07-06,3.09
emp_005381,2025-04-07,3.77
emp_005381,2025-01-07,3.53
emp_005382,2026-04-02,4.0
emp_005382,2026-01-02,3.79
emp_005383,2026-04-02,3.81
emp_005383,2026-01-02,4.33
emp_005383,2025-10-04,4.31
emp_005383,2025-07-06,4.41
emp_005383,2025-04-07,3.12
emp_005383,2025-01-07,3.67
emp_005383,2024-10-09,3.85
emp_005383,2024-07-11,3.39
emp_005384,2026-04-02,3.17
emp_005384,2026-01-02,3.99
emp_005384,2025-10-04,2.96
emp_005384,2025-07-06,3.47
emp_005384,2025-04-07,4.3
emp_005385,2026-04-02,5.0
emp_005385,2026-01-02,3.88
emp_005385,2025-10-04,4.55
emp_005385,2025-07-06,4.21
emp_005385,2025-04-07,3.67
emp_005385,2025-01-07,4.22
emp_005385,2024-10-09,4.16
emp_005385,2024-07-11,3.94
emp_005386,2026-04-02,4.25
emp_005386,2026-01-02,4.23
emp_005386,2025-10-04,3.53
emp_005386,2025-07-06,3.9
emp_005386,2025-04-07,4.61
emp_005386,2025-01-07,3.71
emp_005386,2024-10-09,4.78
emp_005387,2026-04-02,3.92
emp_005387,2026-01-02,4.22
emp_005387,2025-10-04,4.16
emp_005387,2025-07-06,3.61
emp_005387,2025-04-07,4.51
emp_005387,2025-01-07,4.62
emp_005387,2024-10-09,3.62
emp_005387,2024-07-11,4.44
emp_005388,2026-04-02,4.08
emp_005388,2026-01-02,4.19
emp_005388,2025-10-04,3.81
emp_005388,2025-07-06,3.98
emp_005388,2025-04-07,4.17
emp_005388,2025-01-07,3.92
emp_005388,2024-10-09,4.44
emp_005388,2024-07-11,4.43
emp_005389,2026-04-02,4.02
emp_005389,2026-01-02,4.68
emp_005389,2025-10-04,3.78
emp_005389,2025-07-06,3.35
emp_005390,2026-04-02,4.24
emp_005390,2026-01-02,4.01
emp_005390,2025-10-04,4.01
emp_005390,2025-07-06,3.71
emp_005390,2025-04-07,4.16
emp_005391,2026-04-02,3.53
emp_005391,2026-01-02,3.21
emp_005391,2025-10-04,3.43
emp_005391,2025-07-06,3.16
emp_005391,2025-04-07,3.22
emp_005391,2025-01-07,3.14
emp_005391,2024-10-09,3.37
emp_005391,2024-07-11,2.46
emp_005392,2026-04-02,3.57
emp_005392,2026-01-02,3.9
emp_005392,2025-10-04,4.0
emp_005392,2025-07-06,4.31
emp_005392,2025-04-07,4.09
emp_005392,2025-01-07,4.17
emp_005392,2024-10-09,3.7
emp_005392,2024-07-11,4.12
emp_005393,2026-04-02,3.49
emp_005393,2026-01-02,4.27
emp_005393,2025-10-04,3.97
emp_005393,2025-07-06,4.04
emp_005393,2025-04-07,4.09
emp_005393,2025-01-07,3.63
emp_005393,2024-10-09,3.65
emp_005393,2024-07-11,4.29
emp_005395,2026-04-02,4.15
emp_005395,2026-01-02,4.01
emp_005395,2025-10-04,3.36
emp_005395,2025-07-06,4.4
emp_005395,2025-04-07,3.13
emp_005395,2025-01-07,4.01
emp_005395,2024-10-09,3.44
emp_005395,2024-07-11,4.03
emp_005396,2026-04-02,3.42
emp_005396,2026-01-02,3.93
emp_005396,2025-10-04,3.85
emp_005396,2025-07-06,4.44
emp_005396,2025-04-07,4.02
emp_005396,2025-01-07,3.98
emp_005397,2026-04-02,3.84
emp_005397,2026-01-02,4.04
emp_005397,2025-10-04,4.29
emp_005397,2025-07-06,3.98
emp_005397,2025-04-07,4.26
emp_005397,2025-01-07,3.82
emp_005397,2024-10-09,3.93
emp_005397,2024-07-11,4.95
emp_005398,2026-04-02,3.88
emp_005398,2026-01-02,4.1
emp_005398,2025-10-04,3.53
emp_005398,2025-07-06,4.5
emp_005398,2025-04-07,3.62
emp_005398,2025-01-07,3.72
emp_005398,2024-10-09,3.83
emp_005398,2024-07-11,4.41
emp_005399,2026-04-02,3.49
emp_005399,2026-01-02,3.78
emp_005399,2025-10-04,3.86
emp_005399,2025-07-06,4.29
emp_005400,2026-04-02,3.55
emp_005400,2026-01-02,3.7
emp_005400,2025-10-04,2.9
emp_005400,2025-07-06,3.67
emp_005400,2025-04-07,2.98
emp_005400,2025-01-07,3.51
emp_005400,2024-10-09,3.69
emp_005400,2024-07-11,3.86
emp_005401,2026-04-02,3.89
emp_005401,2026-01-02,3.43
emp_005401,2025-10-04,4.08
emp_005401,2025-07-06,3.36
emp_005401,2025-04-07,3.97
emp_005401,2025-01-07,4.26
emp_005401,2024-10-09,4.19
emp_005401,2024-07-11,4.3
emp_005402,2026-04-02,3.56
emp_005402,2026-01-02,3.73
emp_005402,2025-10-04,3.6
emp_005402,2025-07-06,3.46
emp_005402,2025-04-07,3.51
emp_005402,2025-01-07,3.69
emp_005402,2024-10-09,3.51
emp_005402,2024-07-11,3.67
emp_005403,2026-04-02,3.3
emp_005403,2026-01-02,3.83
emp_005403,2025-10-04,3.44
emp_005403,2025-07-06,3.75
emp_005403,2025-04-07,3.5
emp_005403,2025-01-07,3.59
emp_005404,2026-04-02,4.24
emp_005405,2026-04-02,3.77
emp_005405,2026-01-02,3.24
emp_005405,2025-10-04,4.09
emp_005405,2025-07-06,3.45
emp_005406,2026-04-02,4.11
emp_005406,2026-01-02,3.81
emp_005406,2025-10-04,4.19
emp_005406,2025-07-06,3.21
emp_005406,2025-04-07,3.51
emp_005406,2025-01-07,3.64
emp_005406,2024-10-09,2.99
emp_005406,2024-07-11,4.09
emp_005407,2026-04-02,3.46
emp_005407,2026-01-02,3.94
emp_005407,2025-10-04,3.86
emp_005407,2025-07-06,3.42
emp_005407,2025-04-07,3.97
emp_005407,2025-01-07,4.25
emp_005407,2024-10-09,3.7
emp_005407,2024-07-11,4.22
emp_005408,2026-04-02,4.11
emp_005408,2026-01-02,4.04
emp_005408,2025-10-04,4.2
emp_005408,2025-07-06,4.47
emp_005408,2025-04-07,3.64
emp_005408,2025-01-07,4.01
emp_005408,2024-10-09,3.82
emp_005408,2024-07-11,4.37
emp_005409,2026-04-02,3.89
emp_005409,2026-01-02,3.75
emp_005409,2025-10-04,3.67
emp_005409,2025-07-06,3.79
emp_005409,2025-04-07,4.17
emp_005409,2025-01-07,3.71
emp_005409,2024-10-09,3.79
emp_005409,2024-07-11,3.27
emp_005410,2026-04-02,4.35
emp_005410,2026-01-02,3.87
emp_005410,2025-10-04,3.92
emp_005410,2025-07-06,4.79
emp_005410,2025-04-07,5.0
emp_005411,2026-04-02,3.65
emp_005411,2026-01-02,3.7
emp_005411,2025-10-04,4.3
emp_005411,2025-07-06,4.08
emp_005411,2025-04-07,3.67
emp_005411,2025-01-07,4.08
emp_005411,2024-10-09,3.9
emp_005411,2024-07-11,4.16
emp_005412,2026-04-02,4.18
emp_005412,2026-01-02,4.02
emp_005412,2025-10-04,3.83
emp_005412,2025-07-06,3.82
emp_005412,2025-04-07,3.47
emp_005412,2025-01-07,4.45
emp_005412,2024-10-09,3.74
emp_005413,2026-04-02,4.48
emp_005413,2026-01-02,3.45
emp_005413,2025-10-04,4.14
emp_005413,2025-07-06,3.87
emp_005413,2025-04-07,4.03
emp_005413,2025-01-07,4.0
emp_005413,2024-10-09,4.05
emp_005413,2024-07-11,4.27
emp_005414,2026-04-02,4.68
emp_005414,2026-01-02,4.29
emp_005414,2025-10-04,4.5
emp_005414,2025-07-06,4.13
emp_005414,2025-04-07,4.99
emp_005414,2025-01-07,4.4
emp_005414,2024-10-09,4.05
emp_005414,2024-07-11,4.31
emp_005415,2026-04-02,3.24
emp_005415,2026-01-02,3.47
emp_005415,2025-10-04,3.3
emp_005415,2025-07-06,3.73
emp_005415,2025-04-07,3.7
emp_005415,2025-01-07,3.35
emp_005415,2024-10-09,3.81
emp_005415,2024-07-11,3.75
emp_005416,2026-04-02,3.97
emp_005416,2026-01-02,3.93
emp_005416,2025-10-04,4.23
emp_005416,2025-07-06,4.15
emp_005416,2025-04-07,3.94
emp_005416,2025-01-07,3.65
emp_005416,2024-10-09,3.73
emp_005416,2024-07-11,3.75
emp_005417,2026-04-02,3.32
emp_005417,2026-01-02,3.33
emp_005417,2025-10-04,3.78
emp_005417,2025-07-06,2.98
emp_005417,2025-04-07,3.31
emp_005417,2025-01-07,3.45
emp_005417,2024-10-09,3.18
emp_005417,2024-07-11,3.29
emp_005418,2026-04-02,4.42
emp_005418,2026-01-02,4.14
emp_005418,2025-10-04,4.12
emp_005418,2025-07-06,4.85
emp_005418,2025-04-07,4.15
emp_005418,2025-01-07,4.2
emp_005418,2024-10-09,4.21
emp_005418,2024-07-11,4.51
emp_005419,2026-04-02,4.46
emp_005419,2026-01-02,4.15
emp_005419,2025-10-04,3.76
emp_005419,2025-07-06,3.75
emp_005419,2025-04-07,3.78
emp_005419,2025-01-07,3.56
emp_005420,2026-04-02,3.16
emp_005420,2026-01-02,3.65
emp_005420,2025-10-04,2.01
emp_005420,2025-07-06,2.96
emp_005420,2025-04-07,2.58
emp_005420,2025-01-07,3.12
emp_005420,2024-10-09,2.69
emp_005420,2024-07-11,3.22
emp_005421,2026-04-02,3.48
emp_005421,2026-01-02,3.57
emp_005421,2025-10-04,3.63
emp_005421,2025-07-06,3.27
emp_005422,2026-04-02,3.87
emp_005422,2026-01-02,4.35
emp_005422,2025-10-04,4.19
emp_005422,2025-07-06,3.46
emp_005422,2025-04-07,4.36
emp_005422,2025-01-07,4.73
emp_005422,2024-10-09,5.0
emp_005422,2024-07-11,3.89
emp_005423,2026-04-02,3.83
emp_005423,2026-01-02,3.34
emp_005423,2025-10-04,4.02
emp_005423,2025-07-06,4.27
emp_005423,2025-04-07,3.58
emp_005423,2025-01-07,4.33
emp_005423,2024-10-09,4.12
emp_005423,2024-07-11,3.73
emp_005424,2026-04-02,4.11
emp_005424,2026-01-02,4.14
emp_005424,2025-10-04,4.44
emp_005424,2025-07-06,4.49
emp_005424,2025-04-07,4.03
emp_005424,2025-01-07,4.67
emp_005424,2024-10-09,4.78
emp_005425,2026-04-02,3.82
emp_005425,2026-01-02,4.37
emp_005425,2025-10-04,4.39
emp_005425,2025-07-06,4.04
emp_005425,2025-04-07,3.64
emp_005426,2026-04-02,4.58
emp_005426,2026-01-02,3.47
emp_005426,2025-10-04,4.62
emp_005426,2025-07-06,4.1
emp_005426,2025-04-07,3.96
emp_005426,2025-01-07,3.87
emp_005426,2024-10-09,3.97
emp_005426,2024-07-11,4.1
emp_005427,2026-04-02,3.34
emp_005427,2026-01-02,3.0
emp_005427,2025-10-04,3.36
emp_005427,2025-07-06,3.82
emp_005428,2026-04-02,4.84
emp_005428,2026-01-02,4.43
emp_005428,2025-10-04,4.03
emp_005428,2025-07-06,4.42
emp_005428,2025-04-07,4.08
emp_005428,2025-01-07,4.41
emp_005429,2026-04-02,3.98
emp_005429,2026-01-02,4.39
emp_005429,2025-10-04,3.91
emp_005429,2025-07-06,4.19
emp_005429,2025-04-07,3.56
emp_005429,2025-01-07,3.55
emp_005429,2024-10-09,4.13
emp_005429,2024-07-11,4.46
emp_005430,2026-04-02,4.08
emp_005430,2026-01-02,4.07
emp_005431,2026-04-02,4.23
emp_005431,2026-01-02,4.34
emp_005431,2025-10-04,3.43
emp_005431,2025-07-06,4.8
emp_005431,2025-04-07,3.98
emp_005432,2026-04-02,3.29
emp_005432,2026-01-02,3.27
emp_005432,2025-10-04,3.7
emp_005432,2025-07-06,4.0
emp_005432,2025-04-07,4.38
emp_005432,2025-01-07,3.56
emp_005432,2024-10-09,4.1
emp_005432,2024-07-11,3.25
emp_005433,2026-04-02,4.12
emp_005433,2026-01-02,4.11
emp_005433,2025-10-04,3.8
emp_005433,2025-07-06,3.98
emp_005433,2025-04-07,4.15
emp_005434,2026-04-02,4.03
emp_005434,2026-01-02,4.22
emp_005434,2025-10-04,3.94
emp_005434,2025-07-06,3.91
emp_005434,2025-04-07,3.76
emp_005434,2025-01-07,4.06
emp_005434,2024-10-09,3.59
emp_005434,2024-07-11,3.25
emp_005435,2026-04-02,3.83
emp_005435,2026-01-02,4.42
emp_005435,2025-10-04,3.84
emp_005435,2025-07-06,3.67
emp_005435,2025-04-07,4.21
emp_005435,2025-01-07,4.72
emp_005435,2024-10-09,3.98
emp_005435,2024-07-11,4.09
emp_005436,2026-04-02,4.62
emp_005436,2026-01-02,3.85
emp_005436,2025-10-04,3.68
emp_005436,2025-07-06,3.88
emp_005436,2025-04-07,4.06
emp_005436,2025-01-07,3.92
emp_005436,2024-10-09,3.58
emp_005436,2024-07-11,4.1
emp_005437,2026-04-02,4.04
emp_005437,2026-01-02,4.11
emp_005437,2025-10-04,3.66
emp_005437,2025-07-06,3.8
emp_005437,2025-04-07,4.18
emp_005437,2025-01-07,3.84
emp_005437,2024-10-09,4.35
emp_005437,2024-07-11,3.7
emp_005438,2026-04-02,3.29
emp_005438,2026-01-02,3.36
emp_005438,2025-10-04,3.29
emp_005438,2025-07-06,2.64
emp_005438,2025-04-07,3.23
emp_005438,2025-01-07,3.25
emp_005438,2024-10-09,3.15
emp_005438,2024-07-11,3.6
emp_005439,2026-04-02,4.6
emp_005439,2026-01-02,4.16
emp_005439,2025-10-04,4.46
emp_005439,2025-07-06,4.76
emp_005439,2025-04-07,4.42
emp_005439,2025-01-07,4.16
emp_005439,2024-10-09,4.2
emp_005439,2024-07-11,3.93
emp_005440,2026-04-02,3.21
emp_005440,2026-01-02,4.34
emp_005440,2025-10-04,4.04
emp_005441,2026-04-02,3.6
emp_005441,2026-01-02,3.21
emp_005441,2025-10-04,3.3
emp_005441,2025-07-06,3.28
emp_005441,2025-04-07,3.29
emp_005441,2025-01-07,3.22
emp_005441,2024-10-09,3.71
emp_005442,2026-04-02,3.35
emp_005442,2026-01-02,4.03
emp_005442,2025-10-04,3.18
emp_005443,2026-04-02,3.77
emp_005443,2026-01-02,3.91
emp_005443,2025-10-04,3.09
emp_005443,2025-07-06,3.49
emp_005443,2025-04-07,4.11
emp_005443,2025-01-07,3.77
emp_005443,2024-10-09,3.34
emp_005443,2024-07-11,4.42
emp_005444,2026-04-02,3.56
emp_005444,2026-01-02,3.9
emp_005444,2025-10-04,3.95
emp_005445,2026-04-02,4.07
emp_005446,2026-04-02,3.35
emp_005446,2026-01-02,3.74
emp_005446,2025-10-04,3.49
emp_005446,2025-07-06,3.82
emp_005446,2025-04-07,3.9
emp_005446,2025-01-07,4.2
emp_005446,2024-10-09,3.76
emp_005446,2024-07-11,3.37
emp_005447,2026-04-02,3.62
emp_005447,2026-01-02,3.32
emp_005447,2025-10-04,3.59
emp_005447,2025-07-06,3.27
emp_005447,2025-04-07,3.24
emp_005447,2025-01-07,3.58
emp_005447,2024-10-09,3.46
emp_005447,2024-07-11,3.62
emp_005448,2026-04-02,3.95
emp_005448,2026-01-02,3.56
emp_005448,2025-10-04,3.95
emp_005448,2025-07-06,2.81
emp_005448,2025-04-07,3.63
emp_005449,2026-04-02,4.02
emp_005449,2026-01-02,4.43
emp_005449,2025-10-04,3.13
emp_005449,2025-07-06,3.6
emp_005449,2025-04-07,3.98
emp_005449,2025-01-07,4.47
emp_005449,2024-10-09,3.61
emp_005449,2024-07-11,3.97
emp_005450,2026-04-02,4.41
emp_005450,2026-01-02,4.14
emp_005450,2025-10-04,4.35
emp_005450,2025-07-06,4.07
emp_005450,2025-04-07,3.96
emp_005450,2025-01-07,4.39
emp_005450,2024-10-09,4.19
emp_005450,2024-07-11,4.02
emp_005451,2026-04-02,3.79
emp_005451,2026-01-02,4.04
emp_005451,2025-10-04,3.85
emp_005451,2025-07-06,3.77
emp_005451,2025-04-07,4.48
emp_005451,2025-01-07,3.43
emp_005451,2024-10-09,3.76
emp_005451,2024-07-11,3.91
emp_005452,2026-04-02,4.02
emp_005452,2026-01-02,3.84
emp_005452,2025-10-04,4.02
emp_005452,2025-07-06,3.84
emp_005452,2025-04-07,4.38
emp_005452,2025-01-07,4.37
emp_005452,2024-10-09,4.79
emp_005452,2024-07-11,4.09
emp_005453,2026-04-02,3.06
emp_005453,2026-01-02,2.97
emp_005453,2025-10-04,3.29
emp_005453,2025-07-06,2.82
emp_005453,2025-04-07,3.31
emp_005453,2025-01-07,3.24
emp_005453,2024-10-09,2.98
emp_005454,2026-04-02,4.12
emp_005455,2026-04-02,3.78
emp_005455,2026-01-02,3.35
emp_005455,2025-10-04,4.37
emp_005455,2025-07-06,3.69
emp_005455,2025-04-07,4.28
emp_005455,2025-01-07,3.54
emp_005455,2024-10-09,4.33
emp_005455,2024-07-11,4.87
emp_005456,2026-04-02,3.85
emp_005456,2026-01-02,3.62
emp_005456,2025-10-04,4.15
emp_005456,2025-07-06,3.68
emp_005456,2025-04-07,3.81
emp_005456,2025-01-07,4.0
emp_005456,2024-10-09,4.03
emp_005457,2026-04-02,4.04
emp_005457,2026-01-02,4.21
emp_005457,2025-10-04,3.65
emp_005457,2025-07-06,3.66
emp_005457,2025-04-07,4.36
emp_005457,2025-01-07,4.23
emp_005457,2024-10-09,3.71
emp_005457,2024-07-11,3.7
emp_005458,2026-04-02,3.29
emp_005458,2026-01-02,3.74
emp_005458,2025-10-04,4.12
emp_005458,2025-07-06,4.07
emp_005458,2025-04-07,3.34
emp_005459,2026-04-02,3.84
emp_005459,2026-01-02,4.07
emp_005459,2025-10-04,4.19
emp_005459,2025-07-06,3.95
emp_005459,2025-04-07,3.31
emp_005459,2025-01-07,3.92
emp_005459,2024-10-09,3.53
emp_005459,2024-07-11,4.15
emp_005460,2026-04-02,3.12
emp_005460,2026-01-02,3.86
emp_005460,2025-10-04,3.27
emp_005460,2025-07-06,3.5
emp_005460,2025-04-07,4.36
emp_005460,2025-01-07,4.68
emp_005460,2024-10-09,4.34
emp_005460,2024-07-11,4.04
emp_005461,2026-04-02,3.15
emp_005461,2026-01-02,4.16
emp_005461,2025-10-04,3.69
emp_005461,2025-07-06,3.92
emp_005461,2025-04-07,4.33
emp_005461,2025-01-07,4.28
emp_005461,2024-10-09,3.98
emp_005461,2024-07-11,4.15
emp_005462,2026-04-02,4.18
emp_005462,2026-01-02,4.89
emp_005462,2025-10-04,4.68
emp_005462,2025-07-06,4.04
emp_005462,2025-04-07,4.36
emp_005462,2025-01-07,4.11
emp_005462,2024-10-09,4.72
emp_005462,2024-07-11,3.83
emp_005463,2026-04-02,3.33
emp_005463,2026-01-02,4.53
emp_005463,2025-10-04,3.12
emp_005463,2025-07-06,3.32
emp_005463,2025-04-07,4.55
emp_005463,2025-01-07,4.14
emp_005463,2024-10-09,4.04
emp_005463,2024-07-11,3.62
emp_005464,2026-04-02,4.07
emp_005464,2026-01-02,3.41
emp_005464,2025-10-04,3.22
emp_005464,2025-07-06,3.49
emp_005465,2026-04-02,2.51
emp_005465,2026-01-02,3.59
emp_005465,2025-10-04,3.37
emp_005465,2025-07-06,2.72
emp_005465,2025-04-07,3.5
emp_005465,2025-01-07,3.15
emp_005465,2024-10-09,2.61
emp_005466,2026-04-02,4.72
emp_005466,2026-01-02,4.41
emp_005466,2025-10-04,3.99
emp_005466,2025-07-06,4.64
emp_005466,2025-04-07,3.8
emp_005466,2025-01-07,3.79
emp_005466,2024-10-09,3.66
emp_005466,2024-07-11,4.35
emp_005467,2026-04-02,4.02
emp_005467,2026-01-02,3.72
emp_005467,2025-10-04,3.81
emp_005468,2026-04-02,3.69
emp_005468,2026-01-02,4.32
emp_005468,2025-10-04,4.15
emp_005468,2025-07-06,4.12
emp_005468,2025-04-07,4.35
emp_005468,2025-01-07,4.16
emp_005468,2024-10-09,4.21
emp_005468,2024-07-11,4.21
emp_005469,2026-04-02,2.76
emp_005469,2026-01-02,3.37
emp_005469,2025-10-04,3.45
emp_005469,2025-07-06,3.23
emp_005469,2025-04-07,3.73
emp_005469,2025-01-07,2.96
emp_005469,2024-10-09,2.78
emp_005469,2024-07-11,3.16
emp_005470,2026-04-02,4.32
emp_005470,2026-01-02,3.95
emp_005470,2025-10-04,3.15
emp_005470,2025-07-06,3.33
emp_005470,2025-04-07,3.67
emp_005470,2025-01-07,3.43
emp_005470,2024-10-09,3.87
emp_005470,2024-07-11,3.8
emp_005471,2026-04-02,4.42
emp_005471,2026-01-02,3.29
emp_005471,2025-10-04,4.74
emp_005471,2025-07-06,3.99
emp_005471,2025-04-07,4.17
emp_005471,2025-01-07,3.93
emp_005471,2024-10-09,4.2
emp_005471,2024-07-11,4.69
emp_005472,2026-04-02,3.31
emp_005472,2026-01-02,2.82
emp_005472,2025-10-04,3.87
emp_005472,2025-07-06,4.1
emp_005472,2025-04-07,3.63
emp_005472,2025-01-07,3.85
emp_005472,2024-10-09,3.94
emp_005472,2024-07-11,3.51
emp_005473,2026-04-02,3.87
emp_005473,2026-01-02,3.67
emp_005473,2025-10-04,4.62
emp_005473,2025-07-06,3.75
emp_005473,2025-04-07,4.65
emp_005473,2025-01-07,4.69
emp_005473,2024-10-09,3.86
emp_005473,2024-07-11,4.15
emp_005474,2026-04-02,3.7
emp_005474,2026-01-02,3.9
emp_005474,2025-10-04,3.66
emp_005474,2025-07-06,3.95
emp_005474,2025-04-07,3.74
emp_005474,2025-01-07,3.82
emp_005474,2024-10-09,3.69
emp_005474,2024-07-11,4.07
emp_005475,2026-04-02,4.45
emp_005475,2026-01-02,4.22
emp_005475,2025-10-04,3.92
emp_005475,2025-07-06,4.23
emp_005475,2025-04-07,4.46
emp_005475,2025-01-07,4.22
emp_005475,2024-10-09,4.34
emp_005475,2024-07-11,3.98
emp_005476,2026-04-02,4.81
emp_005476,2026-01-02,4.36
emp_005476,2025-10-04,4.25
emp_005476,2025-07-06,3.98
emp_005477,2026-04-02,3.09
emp_005477,2026-01-02,2.88
emp_005477,2025-10-04,3.25
emp_005477,2025-07-06,3.25
emp_005477,2025-04-07,3.44
emp_005477,2025-01-07,3.19
emp_005477,2024-10-09,3.52
emp_005477,2024-07-11,3.3
emp_005478,2026-04-02,4.25
emp_005478,2026-01-02,3.35
emp_005478,2025-10-04,4.23
emp_005478,2025-07-06,3.87
emp_005478,2025-04-07,3.7
emp_005478,2025-01-07,3.88
emp_005478,2024-10-09,3.34
emp_005478,2024-07-11,4.02
emp_005479,2026-04-02,3.24
emp_005479,2026-01-02,3.63
emp_005479,2025-10-04,3.58
emp_005480,2026-04-02,4.5
emp_005480,2026-01-02,4.18
emp_005480,2025-10-04,4.01
emp_005480,2025-07-06,4.59
emp_005480,2025-04-07,4.58
emp_005481,2026-04-02,3.81
emp_005481,2026-01-02,3.37
emp_005481,2025-10-04,3.71
emp_005481,2025-07-06,3.39
emp_005481,2025-04-07,3.48
emp_005481,2025-01-07,3.74
emp_005482,2026-04-02,4.16
emp_005482,2026-01-02,4.32
emp_005482,2025-10-04,4.01
emp_005482,2025-07-06,3.51
emp_005482,2025-04-07,3.23
emp_005482,2025-01-07,4.24
emp_005482,2024-10-09,3.49
emp_005482,2024-07-11,4.31
emp_005483,2026-04-02,3.91
emp_005483,2026-01-02,3.5
emp_005483,2025-10-04,3.56
emp_005483,2025-07-06,3.18
emp_005483,2025-04-07,4.16
emp_005483,2025-01-07,3.56
emp_005483,2024-10-09,3.97
emp_005483,2024-07-11,3.75
emp_005484,2026-04-02,3.34
emp_005484,2026-01-02,3.58
emp_005484,2025-10-04,3.24
emp_005484,2025-07-06,3.42
emp_005484,2025-04-07,3.17
emp_005484,2025-01-07,3.6
emp_005484,2024-10-09,4.08
emp_005484,2024-07-11,3.61
emp_005485,2026-04-02,4.12
emp_005485,2026-01-02,3.26
emp_005485,2025-10-04,3.59
emp_005485,2025-07-06,3.55
emp_005485,2025-04-07,3.72
emp_005485,2025-01-07,3.62
emp_005485,2024-10-09,3.57
emp_005485,2024-07-11,4.06
emp_005486,2026-04-02,3.95
emp_005486,2026-01-02,4.17
emp_005486,2025-10-04,4.07
emp_005486,2025-07-06,3.65
emp_005486,2025-04-07,4.17
emp_005487,2026-04-02,4.21
emp_005487,2026-01-02,3.97
emp_005487,2025-10-04,4.13
emp_005487,2025-07-06,3.53
emp_005487,2025-04-07,4.14
emp_005487,2025-01-07,3.44
emp_005487,2024-10-09,3.42
emp_005487,2024-07-11,3.6
emp_005488,2026-04-02,3.79
emp_005488,2026-01-02,4.08
emp_005488,2025-10-04,4.18
emp_005488,2025-07-06,3.42
emp_005488,2025-04-07,3.59
emp_005488,2025-01-07,3.84
emp_005489,2026-04-02,3.2
emp_005489,2026-01-02,4.33
emp_005489,2025-10-04,3.23
emp_005490,2026-04-02,4.54
emp_005490,2026-01-02,4.6
emp_005490,2025-10-04,3.98
emp_005490,2025-07-06,3.93
emp_005491,2026-04-02,3.12
emp_005491,2026-01-02,3.59
emp_005491,2025-10-04,3.5
emp_005492,2026-04-02,3.64
emp_005493,2026-04-02,3.65
emp_005493,2026-01-02,3.71
emp_005493,2025-10-04,3.41
emp_005493,2025-07-06,3.79
emp_005493,2025-04-07,4.13
emp_005493,2025-01-07,4.08
emp_005493,2024-10-09,4.12
emp_005493,2024-07-11,4.04
emp_005494,2026-04-02,3.83
emp_005494,2026-01-02,4.17
emp_005494,2025-10-04,3.59
emp_005494,2025-07-06,3.21
emp_005494,2025-04-07,4.29
emp_005495,2026-04-02,3.86
emp_005495,2026-01-02,4.57
emp_005495,2025-10-04,4.16
emp_005495,2025-07-06,3.9
emp_005495,2025-04-07,3.87
emp_005495,2025-01-07,4.21
emp_005496,2026-04-02,3.5
emp_005496,2026-01-02,3.36
emp_005496,2025-10-04,3.52
emp_005496,2025-07-06,4.09
emp_005496,2025-04-07,3.49
emp_005496,2025-01-07,3.94
emp_005497,2026-04-02,4.38
emp_005497,2026-01-02,3.85
emp_005497,2025-10-04,3.53
emp_005497,2025-07-06,4.21
emp_005497,2025-04-07,3.84
emp_005497,2025-01-07,3.66
emp_005497,2024-10-09,3.7
emp_005497,2024-07-11,3.78
emp_005498,2026-04-02,3.12
emp_005498,2026-01-02,3.86
emp_005498,2025-10-04,3.53
emp_005498,2025-07-06,4.54
emp_005498,2025-04-07,4.06
emp_005498,2025-01-07,4.3
emp_005498,2024-10-09,3.53
emp_005498,2024-07-11,4.59
emp_005500,2026-04-02,4.22
emp_005500,2026-01-02,4.08
emp_005500,2025-10-04,4.57
emp_005500,2025-07-06,4.83
emp_005500,2025-04-07,4.18
emp_005500,2025-01-07,3.82
emp_005501,2026-04-02,3.95
emp_005501,2026-01-02,3.1
emp_005501,2025-10-04,3.51
emp_005501,2025-07-06,3.45
emp_005501,2025-04-07,3.47
emp_005501,2025-01-07,3.93
emp_005503,2026-04-02,4.22
emp_005503,2026-01-02,3.72
emp_005503,2025-10-04,4.31
emp_005503,2025-07-06,4.42
emp_005503,2025-04-07,4.16
emp_005503,2025-01-07,3.96
emp_005503,2024-10-09,3.55
emp_005504,2026-04-02,4.46
emp_005504,2026-01-02,3.64
emp_005504,2025-10-04,4.47
emp_005504,2025-07-06,3.61
emp_005504,2025-04-07,3.71
emp_005504,2025-01-07,3.47
emp_005504,2024-10-09,4.73
emp_005505,2026-04-02,2.94
emp_005505,2026-01-02,3.13
emp_005505,2025-10-04,2.87
emp_005505,2025-07-06,3.48
emp_005505,2025-04-07,3.42
emp_005505,2025-01-07,3.31
emp_005505,2024-10-09,3.19
emp_005505,2024-07-11,3.11
emp_005506,2026-04-02,3.79
emp_005506,2026-01-02,3.79
emp_005506,2025-10-04,3.65
emp_005506,2025-07-06,3.99
