employee_id,snapshot_date,mood,stress_level,sleep_quality,energy_level,burnout_exhaustion
emp_007849,2026-06-10,0.6365,0.5019,0.2907,0.5393,0.4774
emp_007850,2026-06-10,0.5355,0.4657,0.2058,0.5315,0.5993
emp_007851,2026-06-10,0.5126,0.5739,0.4239,0.4091,0.4986
emp_007852,2026-06-10,0.3998,0.422,0.4711,0.5367,0.5056
emp_007853,2026-06-10,0.6327,0.2742,0.2332,0.4991,0.5547
emp_007854,2026-06-10,0.2365,0.2431,0.1924,0.5897,0.6705
emp_007856,2026-06-10,0.6297,0.3087,0.2084,0.3923,0.5064
emp_007857,2026-06-10,0.3586,0.5039,0.4025,0.5553,0.5882
emp_007858,2026-06-10,0.5312,0.3189,0.4818,0.66,0.3732
emp_007860,2026-06-10,0.5338,0.3827,0.2228,0.7515,0.5314
emp_007861,2026-06-10,0.6636,0.4265,0.2024,0.6317,0.7166
emp_007862,2026-06-10,0.4057,0.5175,0.411,0.4078,0.6605
emp_007863,2026-06-10,0.6886,0.5483,0.2489,0.3604,0.4241
emp_007864,2026-06-10,0.5836,0.4721,0.4377,0.6452,0.5232
emp_007865,2026-06-10,0.519,0.4062,0.4549,0.7045,0.5147
emp_007866,2026-06-10,0.5798,0.3243,0.3534,0.6046,0.4146
emp_007867,2026-06-10,0.3909,0.5699,0.5372,0.5157,0.3837
emp_007869,2026-06-10,0.6395,0.2748,0.5512,0.6419,0.4962
emp_007870,2026-06-10,0.5108,0.1584,0.3089,0.7955,0.4993
emp_007871,2026-06-10,0.6837,0.3384,0.6459,0.7343,0.5338
emp_007872,2026-06-10,0.5846,0.1635,0.3701,0.428,0.6744
emp_007874,2026-06-10,0.5463,0.3908,0.3565,0.5905,0.4369
emp_007875,2026-06-10,0.6352,0.2642,0.2028,0.5784,0.6422
emp_007876,2026-06-10,0.5936,0.2862,0.3125,0.6675,0.4616
emp_007877,2026-06-10,0.6106,0.3925,0.441,0.4364,0.5397
emp_007878,2026-06-10,0.7179,0.4607,0.4232,0.3884,0.3703
emp_007879,2026-06-10,0.4472,0.5784,0.0891,0.4373,0.5028
emp_007882,2026-06-10,0.6546,0.6458,0.4546,0.6806,0.6079
emp_007883,2026-06-10,0.5855,0.3897,0.1514,0.5366,0.4765
emp_007884,2026-06-10,0.4955,0.6254,0.2785,0.6168,0.3966
emp_007886,2026-06-10,0.6576,0.3053,0.3514,0.7048,0.4363
emp_007888,2026-06-10,0.5625,0.4076,0.1722,0.5568,0.3485
emp_007889,2026-06-10,0.6151,0.3127,0.4931,0.4967,0.4027
emp_007890,2026-06-10,0.7513,0.4016,0.2651,0.7519,0.3272
emp_007891,2026-06-10,0.2829,0.6955,0.1487,0.4842,0.3014
emp_007892,2026-06-10,0.4561,0.3294,0.4209,0.6651,0.4772
emp_007893,2026-06-10,0.6201,0.3322,0.1774,0.6442,0.418
emp_007894,2026-06-10,0.7461,0.274,0.2268,0.6071,0.5236
emp_007895,2026-06-10,0.7909,0.2091,0.3796,0.5043,0.7489
emp_007896,2026-06-10,0.6582,0.1651,0.2765,0.6043,0.3654
emp_007897,2026-06-10,0.4867,0.1561,0.4595,0.4861,0.3923
emp_007898,2026-06-10,0.3515,0.5939,0.262,0.6165,0.6164
emp_007899,2026-06-10,0.3941,0.2915,0.468,0.2585,0.5435
emp_007900,2026-06-10,0.7424,0.3115,0.4381,0.4736,0.4331
emp_007901,2026-06-10,0.5648,0.2043,0.3313,0.6674,0.2121
emp_007902,2026-06-10,0.5747,0.4487,0.2486,0.4365,0.5469
emp_007903,2026-06-10,0.4765,0.3888,0.4564,0.602,0.3952
emp_007904,2026-06-10,0.5347,0.396,0.2725,0.4557,0.464
emp_007905,2026-06-10,0.4218,0.6182,0.5414,0.6471,0.5008
emp_007906,2026-06-10,0.6575,0.1324,0.3475,0.6172,0.2966
emp_007907,2026-06-10,0.6338,0.4767,0.2711,0.4763,0.4621
emp_007909,2026-06-10,0.4365,0.3382,0.3044,0.4085,0.4958
emp_007910,2026-06-10,0.6839,0.4774,0.5038,0.4689,0.3806
emp_007911,2026-06-10,0.4762,0.4218,0.325,0.6051,0.5347
emp_007913,2026-06-10,0.6239,0.2437,0.6355,0.5909,0.3335
emp_007914,2026-06-10,0.524,0.5012,0.3585,0.6236,0.3648
emp_007915,2026-06-10,0.7746,0.1983,0.5447,0.4708,0.2927
emp_007916,2026-06-10,0.6092,0.6371,0.399,0.5092,0.5928
emp_007917,2026-06-10,0.4901,0.2549,0.3415,0.6736,0.57
emp_007919,2026-06-10,0.4827,0.393,0.2484,0.6587,0.4598
emp_007921,2026-06-10,0.7502,0.5962,0.1211,0.5228,0.6145
emp_007923,2026-06-10,0.3666,0.3835,0.235,0.6324,0.4671
emp_007925,2026-06-10,0.6844,0.2852,0.2243,0.7235,0.3341
emp_007926,2026-06-10,0.6237,0.4167,0.4489,0.77,0.2914
emp_007927,2026-06-10,0.6742,0.3217,0.563,0.6251,0.5487
emp_007928,2026-06-10,0.378,0.2692,0.3174,0.4455,0.4216
emp_007929,2026-06-10,0.4667,0.2294,0.2889,0.5178,0.2878
emp_007930,2026-06-10,0.5313,0.7894,0.2586,0.4942,0.3951
emp_007931,2026-06-10,0.4963,0.3556,0.5552,0.5378,0.4957
emp_007932,2026-06-10,0.7031,0.2922,0.3973,0.5299,0.3637
emp_007936,2026-06-10,0.1857,0.4413,0.3075,0.2856,0.5785
emp_007937,2026-06-10,0.3714,0.3581,0.4249,0.4065,0.4873
emp_007939,2026-06-10,0.5656,0.2549,0.2931,0.3839,0.2998
emp_007940,2026-06-10,0.5959,0.2928,0.1447,0.4327,0.6318
emp_007941,2026-06-10,0.4253,0.6473,0.1805,0.631,0.6495
emp_007943,2026-06-10,0.681,0.4327,0.0,0.477,0.3102
emp_007944,2026-06-10,0.5545,0.071,0.5003,0.6009,0.3764
emp_007946,2026-06-10,0.5775,0.0951,0.3851,0.4987,0.4137
emp_007948,2026-06-10,0.419,0.1093,0.2989,0.4393,0.211
emp_007950,2026-06-10,0.7412,0.3285,0.4666,0.461,0.4503
emp_007951,2026-06-10,0.3922,0.2166,0.5199,0.6252,0.3631
emp_007952,2026-06-10,0.6184,0.6096,0.2899,0.4673,0.4095
emp_007954,2026-06-10,0.4011,0.2358,0.5545,0.5801,0.6377
emp_007955,2026-06-10,0.6115,0.4333,0.1281,0.5145,0.4895
emp_007956,2026-06-10,0.5869,0.368,0.3286,0.5676,0.6398
emp_007957,2026-06-10,0.4272,0.4466,0.3669,0.4182,0.3192
emp_007958,2026-06-10,0.4029,0.3264,0.0326,0.4515,0.5852
emp_007959,2026-06-10,0.6057,0.4815,0.2819,0.4657,0.5354
emp_007960,2026-06-10,0.3793,0.3352,0.3463,0.6571,0.8829
emp_007961,2026-06-10,0.675,0.3371,0.4923,0.446,0.3631
emp_007962,2026-06-10,0.4367,0.5622,0.0,0.4571,0.3281
emp_007963,2026-06-10,0.4228,0.6276,0.2831,0.5359,0.7911
emp_007964,2026-06-10,0.2814,0.2727,0.4212,0.4061,0.409
emp_007965,2026-06-10,0.6716,0.4994,0.1326,0.5537,0.6226
emp_007966,2026-06-10,0.6108,0.2308,0.2301,0.4517,0.5439
emp_007967,2026-06-10,0.7432,0.3857,0.2736,0.4204,0.4577
emp_007968,2026-06-10,0.3763,0.4719,0.1524,0.4345,0.4696
emp_007970,2026-06-10,0.6071,0.4495,0.3615,0.6447,0.4144
emp_007973,2026-06-10,0.4047,0.1665,0.4165,0.5645,0.5993
emp_007975,2026-06-10,0.4596,0.1237,0.4209,0.5471,0.5546
emp_007976,2026-06-10,0.4024,0.2488,0.5419,0.4542,0.5068
emp_007978,2026-06-10,0.5861,0.4985,0.2427,0.5166,0.283
emp_007980,2026-06-10,0.5307,0.4872,0.1574,0.5418,0.5006
emp_007982,2026-06-10,0.6187,0.351,0.2877,0.3956,0.5125
emp_007983,2026-06-10,0.533,0.3389,0.1579,0.6186,0.4564
emp_007984,2026-06-10,0.3826,0.4275,0.2478,0.4505,0.2808
emp_007985,2026-06-10,0.6878,0.2823,0.4693,0.3589,0.4372
emp_007986,2026-06-10,0.5349,0.1371,0.5151,0.6759,0.4381
emp_007987,2026-06-10,0.5628,0.112,0.5221,0.5247,0.5366
emp_007991,2026-06-10,0.4803,0.2237,0.3912,0.45,0.6074
emp_007992,2026-06-10,0.6207,0.1899,0.4203,0.5885,0.5663
emp_007993,2026-06-10,0.524,0.5893,0.15,0.425,0.5345
emp_007994,2026-06-10,0.4991,0.495,0.3435,0.4223,0.4759
emp_007996,2026-06-10,0.4316,0.1473,0.4124,0.5404,0.4269
emp_007997,2026-06-10,0.2694,0.1188,0.2614,0.6613,0.4944
emp_007998,2026-06-10,0.8229,0.3822,0.2819,0.5792,0.6109
emp_008000,2026-06-10,0.4701,0.3736,0.4641,0.5659,0.6533
emp_008002,2026-06-10,0.2792,0.5352,0.3086,0.4165,0.4827
emp_008003,2026-06-10,0.5605,0.1995,0.5576,0.6285,0.475
emp_008004,2026-06-10,0.5657,0.298,0.3659,0.4275,0.6911
emp_008005,2026-06-10,0.387,0.6596,0.4079,0.3722,0.3569
emp_008006,2026-06-10,0.3062,0.388,0.2434,0.5428,0.6435
emp_008007,2026-06-10,0.4194,0.4208,0.2688,0.7904,0.5645
emp_008008,2026-06-10,0.6845,0.4237,0.3027,0.6101,0.5226
emp_008009,2026-06-10,0.8836,0.4094,0.1432,0.413,0.5154
emp_008010,2026-06-10,0.4118,0.183,0.372,0.4363,0.3735
emp_008011,2026-06-10,0.4926,0.4382,0.1509,0.4146,0.363
emp_008013,2026-06-10,0.5991,0.308,0.2801,0.3081,0.5175
emp_008014,2026-06-10,0.6776,0.0927,0.5533,0.8098,0.5064
emp_008016,2026-06-10,0.531,0.3182,0.2398,0.6598,0.4881
emp_008017,2026-06-10,0.3978,0.6129,0.0,0.4556,0.5699
emp_008018,2026-06-10,0.4441,0.2572,0.2069,0.2718,0.4784
emp_008019,2026-06-10,0.512,0.5557,0.2213,0.3798,0.6589
emp_008020,2026-06-10,0.5553,0.2974,0.3368,0.7595,0.6118
emp_008021,2026-06-10,0.7227,0.6297,0.3146,0.586,0.3944
emp_008022,2026-06-10,0.5741,0.2929,0.4119,0.4792,0.2961
emp_008023,2026-06-10,0.5503,0.3124,0.3121,0.7157,0.368
emp_008024,2026-06-10,0.6407,0.3768,0.4729,0.6332,0.6066
emp_008025,2026-06-10,0.324,0.5808,0.2872,0.4558,0.4227
emp_008026,2026-06-10,0.4885,0.5918,0.2131,0.3667,0.6045
emp_008027,2026-06-10,0.5553,0.5431,0.4452,0.4478,0.2251
emp_008028,2026-06-10,0.4156,0.7124,0.2273,0.419,0.4135
emp_008030,2026-06-10,0.5012,0.3433,0.5492,0.526,0.6733
emp_008031,2026-06-10,0.4466,0.1701,0.2572,0.6775,0.399
emp_008032,2026-06-10,0.4327,0.3847,0.4358,0.5559,0.4358
emp_008033,2026-06-10,0.6689,0.2007,0.2686,0.7557,0.4779
emp_008034,2026-06-10,0.6499,0.1489,0.3933,0.7185,0.6097
emp_008035,2026-06-10,0.5486,0.2774,0.3187,0.451,0.3804
emp_008036,2026-06-10,0.4991,0.3445,0.4342,0.6907,0.55
emp_008037,2026-06-10,0.444,0.4056,0.5298,0.438,0.3207
emp_008038,2026-06-10,0.5096,0.4563,0.3423,0.6465,0.6088
emp_008039,2026-06-10,0.7115,0.4549,0.1219,0.6494,0.4657
emp_008040,2026-06-10,0.4785,0.8012,0.1495,0.6466,0.5867
emp_008041,2026-06-10,0.5402,0.231,0.5121,0.5751,0.3161
emp_008042,2026-06-10,0.6852,0.4535,0.5126,0.5282,0.4515
emp_008043,2026-06-10,0.5726,0.2912,0.265,0.6141,0.4213
emp_008044,2026-06-10,0.5277,0.685,0.3904,0.4302,0.3424
emp_008045,2026-06-10,0.4118,0.2945,0.3236,0.4531,0.5807
emp_008046,2026-06-10,0.2062,0.327,0.3229,0.4641,0.5092
emp_008047,2026-06-10,0.6524,0.2885,0.4237,0.4925,0.4665
emp_008048,2026-06-10,0.656,0.4285,0.38,0.474,0.5468
emp_008049,2026-06-10,0.493,0.6614,0.3222,0.6329,0.4665
emp_008050,2026-06-10,0.3979,0.5282,0.1797,0.4889,0.4045
emp_008051,2026-06-10,0.5528,0.0878,0.4396,0.5504,0.5555
emp_008053,2026-06-10,0.601,0.0802,0.3791,0.5233,0.3707
emp_008056,2026-06-10,0.5675,0.2542,0.2813,0.2794,0.4202
emp_008057,2026-06-10,0.3984,0.5599,0.3148,0.3921,0.4215
emp_008058,2026-06-10,0.768,0.0083,0.359,0.4067,0.628
emp_008059,2026-06-10,0.707,0.3687,0.5038,0.5288,0.5942
emp_008060,2026-06-10,0.5991,0.3151,0.4249,0.6138,0.3703
emp_008061,2026-06-10,0.5737,0.2926,0.3504,0.6592,0.346
emp_008062,2026-06-10,0.4166,0.3238,0.4438,0.5667,0.4393
emp_008063,2026-06-10,0.2961,0.3222,0.4106,0.5867,0.5111
emp_008064,2026-06-10,0.5746,0.1873,0.6155,0.5972,0.4779
emp_008065,2026-06-10,0.5023,0.2801,0.3764,0.7154,0.3538
emp_008066,2026-06-10,0.4355,0.2183,0.1313,0.4054,0.595
emp_008067,2026-06-10,0.5138,0.4601,0.2067,0.528,0.4144
emp_008068,2026-06-10,0.3607,0.2852,0.1606,0.5938,0.7997
emp_008069,2026-06-10,0.3682,0.3761,0.329,0.5449,0.4701
emp_008070,2026-06-10,0.5793,0.1138,0.5532,0.6302,0.5196
emp_008071,2026-06-10,0.6911,0.3381,0.4068,0.4059,0.5529
emp_008073,2026-06-10,0.6801,0.2481,0.2473,0.3933,0.4829
emp_008074,2026-06-10,0.8053,0.0723,0.3938,0.556,0.4391
emp_008075,2026-06-10,0.5327,0.8171,0.3292,0.4353,0.6752
emp_008076,2026-06-10,0.5458,0.3011,0.4498,0.555,0.4973
emp_008077,2026-06-10,0.4637,0.1761,0.4954,0.4488,0.5608
emp_008078,2026-06-10,0.3451,0.3221,0.4756,0.4373,0.3496
emp_008079,2026-06-10,0.5051,0.0697,0.4133,0.5522,0.3927
emp_008081,2026-06-10,0.6623,0.187,0.3574,0.9025,0.4251
emp_008082,2026-06-10,0.1622,0.5333,0.3408,0.6596,0.46
emp_008083,2026-06-10,0.7279,0.1845,0.3537,0.4259,0.4335
emp_008084,2026-06-10,0.79,0.0,0.2629,0.5743,0.2383
emp_008085,2026-06-10,0.4514,0.3456,0.1818,0.2651,0.3592
emp_008086,2026-06-10,0.4874,0.5264,0.2066,0.6594,0.288
emp_008088,2026-06-10,0.415,0.5682,0.0988,0.3899,0.6236
emp_008093,2026-06-10,0.4347,0.1931,0.4395,0.5548,0.5765
emp_008094,2026-06-10,0.7541,0.5095,0.281,0.6721,0.4886
emp_008096,2026-06-10,0.4225,0.4122,0.2906,0.4684,0.4462
emp_008097,2026-06-10,0.5786,0.638,0.3186,0.6391,0.5188
emp_008098,2026-06-10,0.3821,0.5388,0.3183,0.4778,0.5976
emp_008099,2026-06-10,0.3957,0.5501,0.2156,0.3643,0.5838
emp_008101,2026-06-10,0.7353,0.3689,0.3806,0.6065,0.1777
emp_008102,2026-06-10,0.3606,0.5504,0.4039,0.6815,0.5575
emp_008107,2026-06-10,0.2166,0.3611,0.4179,0.4213,0.5558
emp_008109,2026-06-10,0.4764,0.4269,0.1158,0.4143,0.3369
emp_008110,2026-06-10,0.6254,0.6082,0.1933,0.5499,0.6012
emp_008112,2026-06-10,0.476,0.5559,0.3225,0.5102,0.3751
emp_008113,2026-06-10,0.4436,0.5617,0.2218,0.4461,0.4461
emp_008114,2026-06-10,0.5348,0.3784,0.3271,0.4868,0.5178
emp_008116,2026-06-10,0.4163,0.6122,0.3529,0.521,0.5211
emp_008117,2026-06-10,0.7191,0.0968,0.5517,0.612,0.4186
emp_008118,2026-06-10,0.6724,0.508,0.1641,0.4569,0.5589
emp_008119,2026-06-10,0.4522,0.2623,0.3844,0.5741,0.429
emp_008120,2026-06-10,0.8526,0.2407,0.4885,0.7699,0.3866
emp_008121,2026-06-10,0.3107,0.4538,0.4122,0.4566,0.4684
emp_008122,2026-06-10,0.5333,0.4316,0.3033,0.6329,0.4267
emp_008123,2026-06-10,0.3455,0.4109,0.4702,0.5192,0.5473
emp_008124,2026-06-10,0.5709,0.3609,0.5101,0.5672,0.4087
emp_008125,2026-06-10,0.526,0.3915,0.3028,0.4994,0.4362
emp_008126,2026-06-10,0.6124,0.7074,0.4864,0.7077,0.4347
emp_008128,2026-06-10,0.5887,0.084,0.582,0.7686,0.5202
emp_008130,2026-06-10,0.6583,0.2055,0.4493,0.7022,0.4383
emp_008132,2026-06-10,0.4714,0.3672,0.4671,0.6108,0.2801
emp_008134,2026-06-10,0.4734,0.4767,0.1077,0.6834,0.5983
emp_008135,2026-06-10,0.5009,0.2118,0.4095,0.44,0.4
emp_008136,2026-06-10,0.4737,0.272,0.2644,0.4034,0.3578
emp_008137,2026-06-10,0.4356,0.2833,0.1528,0.5459,0.4895
emp_008138,2026-06-10,0.4443,0.4423,0.4059,0.4519,0.437
emp_008139,2026-06-10,0.3347,0.3142,0.4654,0.5386,0.3677
emp_008140,2026-06-10,0.4919,0.4034,0.1835,0.6311,0.3651
emp_008141,2026-06-10,0.41,0.5434,0.2776,0.6248,0.5417
emp_008142,2026-06-10,0.6109,0.5254,0.1555,0.5919,0.71
emp_008143,2026-06-10,0.7373,0.4154,0.4407,0.6296,0.4147
emp_008144,2026-06-10,0.5264,0.5051,0.2468,0.5715,0.3508
emp_008145,2026-06-10,0.5698,0.6576,0.5019,0.6355,0.4448
emp_008147,2026-06-10,0.7238,0.5964,0.3167,0.6582,0.5512
emp_008148,2026-06-10,0.589,0.2073,0.6167,0.5148,0.3076
emp_008149,2026-06-10,0.3878,0.488,0.506,0.3307,0.6133
emp_008150,2026-06-10,0.7259,0.4433,0.3955,0.5799,0.381
emp_008151,2026-06-10,0.5405,0.2304,0.4523,0.5973,0.6335
emp_008152,2026-06-10,0.3992,0.464,0.4718,0.6535,0.4457
emp_008153,2026-06-10,0.4122,0.5675,0.2402,0.487,0.5599
emp_008155,2026-06-10,0.4566,0.7364,0.4252,0.7074,0.5924
emp_008156,2026-06-10,0.4893,0.5358,0.3087,0.4693,0.5154
emp_008157,2026-06-10,0.5851,0.3187,0.2934,0.5041,0.5163
emp_008158,2026-06-10,0.5515,0.2587,0.4168,0.6082,0.6695
emp_008159,2026-06-10,0.467,0.4307,0.2166,0.7438,0.5008
emp_008160,2026-06-10,0.4434,0.4793,0.3708,0.569,0.4628
emp_008161,2026-06-10,0.8007,0.1686,0.231,0.5641,0.6114
emp_008163,2026-06-10,0.4835,0.3272,0.6098,0.617,0.3886
emp_008164,2026-06-10,0.4191,0.3966,0.395,0.4738,0.5134
emp_008166,2026-06-10,0.5141,0.2434,0.4574,0.5319,0.5149
emp_008167,2026-06-10,0.3354,0.2792,0.2163,0.58,0.5114
emp_008168,2026-06-10,0.3908,0.4844,0.302,0.4512,0.5361
emp_008170,2026-06-10,0.5861,0.3794,0.304,0.4853,0.3603
emp_008171,2026-06-10,0.3882,0.3238,0.2457,0.5482,0.3326
emp_008174,2026-06-10,0.6313,0.4346,0.3071,0.5302,0.5065
emp_008175,2026-06-10,0.6085,0.4539,0.3148,0.5868,0.2545
emp_008176,2026-06-10,0.4803,0.026,0.3924,0.5086,0.4265
emp_008179,2026-06-10,0.4762,0.4348,0.441,0.5897,0.4283
emp_008181,2026-06-10,0.7332,0.1419,0.1983,0.6369,0.3163
emp_008182,2026-06-10,0.3416,0.4335,0.1866,0.603,0.4864
emp_008183,2026-06-10,0.6141,0.0621,0.2318,0.5055,0.3335
emp_008185,2026-06-10,0.7178,0.2537,0.3294,0.4615,0.5372
emp_008186,2026-06-10,0.638,0.5374,0.2267,0.5405,0.5332
emp_008187,2026-06-10,0.6343,0.3001,0.2895,0.6583,0.388
emp_008189,2026-06-10,0.4747,0.2686,0.6422,0.6309,0.4102
emp_008190,2026-06-10,0.4366,0.5057,0.4773,0.5815,0.7946
emp_008191,2026-06-10,0.4505,0.6066,0.3662,0.339,0.5796
emp_008192,2026-06-10,0.5607,0.3824,0.3504,0.4173,0.4686
emp_008193,2026-06-10,0.5003,0.3949,0.3722,0.4695,0.3876
emp_008195,2026-06-10,0.3355,0.2453,0.4258,0.4252,0.5079
emp_008196,2026-06-10,0.4296,0.5453,0.1649,0.3941,0.4863
emp_008199,2026-06-10,0.5573,0.5349,0.3801,0.6903,0.5121
emp_008200,2026-06-10,0.7247,0.316,0.3401,0.6888,0.4492
emp_008201,2026-06-10,0.3929,0.5381,0.3103,0.3768,0.4403
emp_008202,2026-06-10,0.7646,0.3623,0.3664,0.4811,0.4893
emp_008203,2026-06-10,0.5572,0.5853,0.4433,0.4574,0.4421
emp_008204,2026-06-10,0.2383,0.3016,0.0531,0.2757,0.5271
emp_008205,2026-06-10,0.4381,0.3858,0.2399,0.646,0.4308
emp_008206,2026-06-10,0.5272,0.2985,0.2964,0.5945,0.3806
emp_008208,2026-06-10,0.5066,0.6308,0.2779,0.5805,0.5404
emp_008209,2026-06-10,0.3301,0.3838,0.1719,0.5209,0.4991
emp_008210,2026-06-10,0.4415,0.3005,0.3178,0.511,0.4184
emp_008212,2026-06-10,0.5032,0.133,0.504,0.6702,0.3128
emp_008213,2026-06-10,0.6089,0.1616,0.2412,0.5302,0.3634
emp_008214,2026-06-10,0.4391,0.4906,0.44,0.6828,0.9467
emp_008215,2026-06-10,0.677,0.1388,0.368,0.493,0.5082
emp_008217,2026-06-10,0.319,0.3836,0.1905,0.4235,0.654
emp_008219,2026-06-10,0.5706,0.4964,0.5279,0.4866,0.539
emp_008221,2026-06-10,0.4975,0.4069,0.3995,0.5821,0.4461
emp_008222,2026-06-10,0.4304,0.282,0.3864,0.5912,0.4637
emp_008223,2026-06-10,0.6298,0.1852,0.3537,0.5905,0.4279
emp_008224,2026-06-10,0.5735,0.225,0.2383,0.3355,0.4147
emp_008225,2026-06-10,0.6222,0.3995,0.3392,0.4986,0.4994
emp_008226,2026-06-10,0.4946,0.3228,0.1736,0.4608,0.4694
emp_008227,2026-06-10,0.6964,0.4832,0.2082,0.4579,0.5651
emp_008228,2026-06-10,0.608,0.3615,0.0,0.562,0.4259
emp_008229,2026-06-10,0.4902,0.4584,0.4799,0.5224,0.2973
emp_008230,2026-06-10,0.3346,0.4813,0.2363,0.5362,0.5192
emp_008231,2026-06-10,0.6901,0.1374,0.4083,0.5218,0.4543
emp_008232,2026-06-10,0.3349,0.6623,0.0968,0.4507,0.4063
emp_008234,2026-06-10,0.7539,0.5037,0.3312,0.6245,0.4801
emp_008236,2026-06-10,0.4904,0.0541,0.2812,0.5877,0.3598
emp_008237,2026-06-10,0.6069,0.4766,0.3412,0.6323,0.5211
emp_008241,2026-06-10,0.7068,0.162,0.3155,0.6401,0.4785
emp_008242,2026-06-10,0.692,0.4774,0.139,0.3595,0.5101
emp_008243,2026-06-10,0.5963,0.3886,0.352,0.5166,0.4857
emp_008244,2026-06-10,0.5188,0.1627,0.4127,0.6871,0.5399
emp_008246,2026-06-10,0.6914,0.5046,0.3686,0.5657,0.3306
emp_008247,2026-06-10,0.6059,0.6417,0.214,0.3338,0.3534
emp_008248,2026-06-10,0.5865,0.5116,0.4011,0.4748,0.5297
emp_008255,2026-06-10,0.3294,0.3358,0.4171,0.5379,0.5009
emp_008256,2026-06-10,0.4377,0.5479,0.2693,0.2763,0.5201
emp_008257,2026-06-10,0.5348,0.2077,0.2945,0.6493,0.5194
emp_008258,2026-06-10,0.703,0.3316,0.4479,0.5404,0.4466
emp_008259,2026-06-10,0.598,0.5601,0.3977,0.6407,0.4864
emp_008260,2026-06-10,0.4547,0.328,0.1576,0.5897,0.3368
emp_008261,2026-06-10,0.5562,0.2611,0.3332,0.5515,0.4969
emp_008262,2026-06-10,0.4696,0.0955,0.3807,0.6298,0.4678
emp_008263,2026-06-10,0.6491,0.2378,0.1767,0.4027,0.4546
emp_008265,2026-06-10,0.5381,0.0042,0.2806,0.4846,0.3477
emp_008266,2026-06-10,0.6775,0.4474,0.2018,0.5806,0.3863
emp_008268,2026-06-10,0.3539,0.3119,0.2128,0.3035,0.5413
emp_008269,2026-06-10,0.3845,0.3649,0.1335,0.6717,0.5302
emp_008270,2026-06-10,0.4362,0.453,0.3882,0.5989,0.3787
emp_008272,2026-06-10,0.4368,0.4457,0.0838,0.3706,0.4367
emp_008274,2026-06-10,0.4588,0.3305,0.273,0.4367,0.4128
emp_008275,2026-06-10,0.7088,0.34,0.4428,0.6473,0.3493
emp_008276,2026-06-10,0.6854,0.4595,0.2116,0.58,0.5463
emp_008277,2026-06-10,0.6307,0.2015,0.6098,0.6117,0.3747
emp_008278,2026-06-10,0.4615,0.2319,0.4851,0.8058,0.5192
emp_008279,2026-06-10,0.5149,0.5592,0.326,0.4429,0.4502
emp_008280,2026-06-10,0.5125,0.4281,0.4229,0.4945,0.5261
emp_008281,2026-06-10,0.4658,0.5208,0.377,0.6596,0.4841
emp_008282,2026-06-10,0.4723,0.0549,0.4895,0.6772,0.3331
emp_008283,2026-06-10,0.3665,0.5839,0.3885,0.4108,0.5039
emp_008285,2026-06-10,0.7662,0.3271,0.5549,0.3472,0.3707
emp_008286,2026-06-10,0.4121,0.2579,0.3269,0.4912,0.6198
emp_008287,2026-06-10,0.4662,0.5653,0.1553,0.5172,0.4535
emp_008288,2026-06-10,0.5067,0.331,0.5228,0.5294,0.4601
emp_008290,2026-06-10,0.5657,0.391,0.0734,0.3763,0.3584
emp_008291,2026-06-10,0.3556,0.5767,0.1621,0.4031,0.6149
emp_008292,2026-06-10,0.5232,0.1737,0.1837,0.5719,0.5478
emp_008294,2026-06-10,0.4518,0.6384,0.1571,0.2446,0.6168
emp_008295,2026-06-10,0.5699,0.486,0.3046,0.586,0.4508
emp_008296,2026-06-10,0.527,0.7155,0.3024,0.3672,0.4247
emp_008298,2026-06-10,0.4519,0.5296,0.2475,0.5587,0.5803
emp_008301,2026-06-10,0.5509,0.3984,0.245,0.5977,0.4605
emp_008302,2026-06-10,0.6165,0.1794,0.2328,0.6563,0.5581
emp_008303,2026-06-10,0.3043,0.3766,0.2985,0.5422,0.5293
emp_008304,2026-06-10,0.7259,0.3981,0.4064,0.7269,0.5007
emp_008305,2026-06-10,0.6727,0.4438,0.2504,0.6994,0.346
emp_008306,2026-06-10,0.2857,0.6846,0.0788,0.6075,0.5606
emp_008307,2026-06-10,0.7417,0.4647,0.5033,0.667,0.5306
emp_008308,2026-06-10,0.4835,0.2977,0.3464,0.7015,0.4949
emp_008310,2026-06-10,0.4956,0.4481,0.3017,0.3651,0.5102
emp_008311,2026-06-10,0.2658,0.4827,0.4818,0.4475,0.6592
emp_008312,2026-06-10,0.496,0.4871,0.2915,0.5541,0.274
emp_008314,2026-06-10,0.7263,0.2018,0.5089,0.7113,0.4262
emp_008315,2026-06-10,0.6685,0.2281,0.3163,0.5947,0.3118
emp_008316,2026-06-10,0.655,0.5672,0.266,0.6795,0.4085
emp_008317,2026-06-10,0.5267,0.5662,0.5621,0.778,0.5888
emp_008318,2026-06-10,0.5759,0.6289,0.2105,0.4028,0.5237
emp_008319,2026-06-10,0.4323,0.3678,0.2585,0.4895,0.4462
emp_008320,2026-06-10,0.4988,0.5002,0.3552,0.472,0.562
emp_008321,2026-06-10,0.5551,0.4398,0.5879,0.6924,0.731
emp_008322,2026-06-10,0.6406,0.4907,0.4616,0.7394,0.4654
emp_008323,2026-06-10,0.5134,0.408,0.3623,0.5636,0.473
emp_008324,2026-06-10,0.5558,0.2836,0.2483,0.4836,0.5415
emp_008325,2026-06-10,0.4939,0.3794,0.3938,0.514,0.4812
