employee_id,effective_date,base_salary,bonus_target_pct,equity_value
emp_002972,2026-07-01,217785.73,0.12,55631.36
emp_002973,2026-07-01,172359.29,0.12,54422.33
emp_002973,2025-07-01,162603.1,0.12,51341.82
emp_002974,2026-07-01,111968.65,0.1,24500.75
emp_002974,2025-07-01,105630.8,0.1,23113.92
emp_002974,2024-07-01,99651.7,0.1,21805.58
emp_002975,2026-07-01,100621.76,0.07,9591.23
emp_002975,2025-07-01,94926.19,0.07,9048.33
emp_002976,2026-07-01,153573.05,0.1,27217.22
emp_002976,2025-07-01,144880.24,0.1,25676.62
emp_002976,2024-07-01,136679.47,0.1,24223.23
emp_002977,2026-07-01,204016.16,0.25,240420.26
emp_002977,2025-07-01,192468.08,0.25,226811.57
emp_002977,2024-07-01,181573.66,0.25,213973.18
emp_002978,2026-07-01,93460.46,0.07,10280.81
emp_002979,2026-07-01,309808.59,0.25,163647.42
emp_002979,2025-07-01,292272.25,0.25,154384.36
emp_002979,2024-07-01,275728.54,0.25,145645.62
emp_002980,2026-07-01,98189.08,0.07,12712.59
emp_002980,2025-07-01,92631.21,0.07,11993.01
emp_002980,2024-07-01,87387.93,0.07,11314.16
emp_002981,2026-07-01,130862.68,0.1,19976.85
emp_002982,2026-07-01,118133.81,0.1,21635.88
emp_002983,2026-07-01,113084.66,0.07,7338.35
emp_002983,2025-07-01,106683.64,0.07,6922.97
emp_002983,2024-07-01,100644.94,0.07,6531.11
emp_002984,2026-07-01,228432.79,0.15,111425.74
emp_002984,2025-07-01,215502.63,0.15,105118.62
emp_002984,2024-07-01,203304.37,0.15,99168.51
emp_002985,2026-07-01,71030.11,0.05,4215.69
emp_002986,2026-07-01,151420.44,0.15,49557.08
emp_002986,2025-07-01,142849.47,0.15,46751.96
emp_002987,2026-07-01,223575.99,0.12,51528.78
emp_002988,2026-07-01,150649.25,0.1,20827.57
emp_002989,2026-07-01,62119.74,0.05,5230.35
emp_002989,2025-07-01,58603.53,0.05,4934.29
emp_002990,2026-07-01,166701.51,0.15,43303.48
emp_002990,2025-07-01,157265.58,0.15,40852.34
emp_002991,2026-07-01,76720.13,0.05,5931.28
emp_002992,2026-07-01,75113.18,0.05,2934.41
emp_002993,2026-07-01,264698.65,0.25,184995.58
emp_002993,2025-07-01,249715.71,0.25,174524.13
emp_002993,2024-07-01,235580.86,0.25,164645.41
emp_002994,2026-07-01,220502.9,0.2,73071.3
emp_002994,2025-07-01,208021.6,0.2,68935.19
emp_002995,2026-07-01,67310.59,0.05,4149.1
emp_002995,2025-07-01,63500.56,0.05,3914.25
emp_002996,2026-07-01,205833.24,0.2,120949.02
emp_002996,2025-07-01,194182.3,0.2,114102.85
emp_002996,2024-07-01,183190.85,0.2,107644.2
emp_002997,2026-07-01,95051.75,0.05,6123.81
emp_002998,2026-07-01,133912.47,0.12,40667.6
emp_002998,2025-07-01,126332.52,0.12,38365.66
emp_002998,2024-07-01,119181.62,0.12,36194.02
emp_002999,2026-07-01,142362.62,0.12,34496.81
emp_003000,2026-07-01,194995.37,0.15,114541.39
emp_003000,2025-07-01,183957.9,0.15,108057.92
emp_003000,2024-07-01,173545.19,0.15,101941.43
emp_003001,2026-07-01,131537.27,0.07,12137.7
emp_003002,2026-07-01,163119.03,0.15,37248.68
emp_003002,2025-07-01,153885.88,0.15,35140.26
emp_003002,2024-07-01,145175.36,0.15,33151.19
emp_003003,2026-07-01,153262.25,0.1,23011.54
emp_003004,2026-07-01,143765.0,0.07,8170.26
emp_003004,2025-07-01,135627.36,0.07,7707.79
emp_003004,2024-07-01,127950.34,0.07,7271.5
emp_003005,2026-07-01,206795.43,0.12,62597.21
emp_003005,2025-07-01,195090.03,0.12,59053.97
emp_003005,2024-07-01,184047.2,0.12,55711.29
emp_003006,2026-07-01,75063.93,0.05,5659.25
emp_003007,2026-07-01,230815.16,0.2,76650.56
emp_003007,2025-07-01,217750.15,0.2,72311.85
emp_003007,2024-07-01,205424.67,0.2,68218.73
emp_003008,2026-07-01,181877.62,0.1,21393.7
emp_003008,2025-07-01,171582.66,0.1,20182.74
emp_003008,2024-07-01,161870.43,0.1,19040.32
emp_003009,2026-07-01,216818.41,0.15,93875.9
emp_003010,2026-07-01,101653.41,0.07,13031.37
emp_003011,2026-07-01,68846.67,0.05,5913.47
emp_003012,2026-07-01,217106.9,0.2,40531.08
emp_003013,2026-07-01,116602.1,0.07,10866.69
emp_003014,2026-07-01,151243.95,0.12,72789.11
emp_003014,2025-07-01,142682.97,0.12,68668.97
emp_003015,2026-07-01,172061.31,0.12,54921.22
emp_003016,2026-07-01,61965.06,0.15,61001.05
emp_003016,2025-07-01,58457.6,0.15,57548.16
emp_003017,2026-07-01,177433.76,0.12,51487.88
emp_003017,2025-07-01,167390.34,0.12,48573.47
emp_003018,2026-07-01,166154.13,0.15,31899.07
emp_003018,2025-07-01,156749.18,0.15,30093.46
emp_003018,2024-07-01,147876.58,0.15,28390.06
emp_003019,2026-07-01,80177.54,0.05,3818.84
emp_003020,2026-07-01,67832.92,0.05,5303.8
emp_003020,2025-07-01,63993.32,0.05,5003.58
emp_003020,2024-07-01,60371.06,0.05,4720.36
emp_003021,2026-07-01,157963.55,0.12,47835.81
emp_003022,2026-07-01,80592.04,0.05,4929.95
emp_003022,2025-07-01,76030.23,0.05,4650.9
emp_003023,2026-07-01,172623.93,0.15,59633.07
emp_003024,2026-07-01,153863.71,0.1,28948.82
emp_003025,2026-07-01,125441.28,0.1,16052.07
emp_003026,2026-07-01,166171.58,0.12,60844.26
emp_003026,2025-07-01,156765.64,0.12,57400.25
emp_003026,2024-07-01,147892.11,0.12,54151.17
emp_003027,2026-07-01,212974.56,0.15,116579.97
emp_003027,2025-07-01,200919.4,0.15,109981.1
emp_003028,2026-07-01,81609.0,0.05,4955.62
emp_003029,2026-07-01,132565.49,0.07,16654.28
emp_003030,2026-07-01,184284.13,0.1,26773.11
emp_003030,2025-07-01,173852.95,0.1,25257.65
emp_003030,2024-07-01,164012.22,0.1,23827.97
emp_003031,2026-07-01,129139.75,0.1,24407.85
emp_003031,2025-07-01,121829.95,0.1,23026.27
emp_003032,2026-07-01,128329.47,0.1,26117.42
emp_003032,2025-07-01,121065.54,0.1,24639.08
emp_003032,2024-07-01,114212.77,0.1,23244.41
emp_003033,2026-07-01,82936.71,0.05,4318.12
emp_003033,2025-07-01,78242.18,0.05,4073.7
emp_003033,2024-07-01,73813.38,0.05,3843.11
emp_003034,2026-07-01,159586.8,0.12,33474.76
emp_003035,2026-07-01,61633.77,0.05,6150.47
emp_003035,2025-07-01,58145.07,0.05,5802.33
emp_003036,2026-07-01,109725.31,0.07,17058.92
emp_003037,2026-07-01,207109.35,0.12,55835.35
emp_003038,2026-07-01,199883.74,0.15,117737.33
emp_003038,2025-07-01,188569.57,0.15,111072.95
emp_003038,2024-07-01,177895.82,0.15,104785.8
emp_003039,2026-07-01,95605.98,0.07,8337.75
emp_003039,2025-07-01,90194.32,0.07,7865.8
emp_003039,2024-07-01,85088.98,0.07,7420.57
emp_003040,2026-07-01,105992.05,0.07,9042.98
emp_003040,2025-07-01,99992.5,0.07,8531.11
emp_003041,2026-07-01,100806.84,0.07,10717.45
emp_003041,2025-07-01,95100.79,0.07,10110.8
emp_003041,2024-07-01,89717.73,0.07,9538.49
emp_003042,2026-07-01,153370.84,0.1,21972.65
emp_003042,2025-07-01,144689.47,0.1,20728.92
emp_003043,2026-07-01,74284.96,0.05,3595.98
emp_003043,2025-07-01,70080.15,0.05,3392.43
emp_003043,2024-07-01,66113.35,0.05,3200.41
emp_003044,2026-07-01,92390.97,0.05,4422.13
emp_003044,2025-07-01,87161.29,0.05,4171.82
emp_003045,2026-07-01,123691.52,0.1,29058.37
emp_003046,2026-07-01,157746.63,0.12,44589.77
emp_003047,2026-07-01,147860.03,0.1,24615.95
emp_003048,2026-07-01,107263.79,0.07,13034.82
emp_003049,2026-07-01,267184.29,0.25,173626.37
emp_003049,2025-07-01,252060.65,0.25,163798.46
emp_003050,2026-07-01,69023.19,0.05,4855.1
emp_003050,2025-07-01,65116.22,0.05,4580.28
emp_003051,2026-07-01,161418.41,0.1,23740.48
emp_003051,2025-07-01,152281.52,0.1,22396.68
emp_003052,2026-07-01,165114.23,0.1,25157.73
emp_003052,2025-07-01,155768.14,0.1,23733.71
emp_003053,2026-07-01,196579.02,0.15,53986.18
emp_003053,2025-07-01,185451.91,0.15,50930.36
emp_003053,2024-07-01,174954.63,0.15,48047.51
emp_003054,2026-07-01,172361.69,0.15,40008.71
emp_003054,2025-07-01,162605.37,0.15,37744.07
emp_003054,2024-07-01,153401.29,0.15,35607.61
emp_003055,2026-07-01,206311.36,0.12,53193.15
emp_003056,2026-07-01,107322.97,0.07,12051.45
emp_003057,2026-07-01,93295.68,0.07,14254.67
emp_003057,2025-07-01,88014.79,0.07,13447.8
emp_003058,2026-07-01,120096.88,0.07,10869.46
emp_003059,2026-07-01,452610.83,0.35,419250.75
emp_003059,2025-07-01,426991.35,0.35,395519.58
emp_003059,2024-07-01,402822.03,0.35,373131.67
emp_003060,2026-07-01,173781.53,0.1,35528.8
emp_003061,2026-07-01,167892.39,0.1,17857.78
emp_003062,2026-07-01,187830.26,0.15,30741.53
emp_003062,2025-07-01,177198.36,0.15,29001.44
emp_003063,2026-07-01,190883.93,0.1,19735.83
emp_003063,2025-07-01,180079.18,0.1,18618.71
emp_003063,2024-07-01,169886.02,0.1,17564.82
emp_003064,2026-07-01,163894.2,0.1,27580.64
emp_003065,2026-07-01,85712.47,0.07,13646.67
emp_003065,2025-07-01,80860.82,0.07,12874.22
emp_003065,2024-07-01,76283.79,0.07,12145.49
emp_003066,2026-07-01,124585.03,0.1,15486.41
emp_003067,2026-07-01,72180.67,0.05,5516.82
emp_003068,2026-07-01,140560.06,0.1,27863.63
emp_003068,2025-07-01,132603.83,0.1,26286.44
emp_003069,2026-07-01,88131.48,0.25,181629.19
emp_003069,2025-07-01,83142.91,0.25,171348.29
emp_003070,2026-07-01,170837.65,0.1,27778.88
emp_003071,2026-07-01,194887.52,0.12,79413.76
emp_003071,2025-07-01,183856.15,0.12,74918.64
emp_003071,2024-07-01,173449.2,0.12,70677.96
emp_003072,2026-07-01,79276.65,0.05,3772.35
emp_003072,2025-07-01,74789.29,0.05,3558.82
emp_003073,2026-07-01,227092.34,0.15,96233.73
emp_003073,2025-07-01,214238.06,0.15,90786.54
emp_003073,2024-07-01,202111.37,0.15,85647.68
emp_003074,2026-07-01,97773.78,0.07,8581.31
emp_003075,2026-07-01,248119.04,0.2,88475.22
emp_003075,2025-07-01,234074.57,0.2,83467.19
emp_003075,2024-07-01,220825.06,0.2,78742.63
emp_003076,2026-07-01,47005.7,0.1,27786.01
emp_003077,2026-07-01,88103.66,0.05,4735.78
emp_003078,2026-07-01,90137.73,0.07,8894.95
emp_003078,2025-07-01,85035.59,0.07,8391.46
emp_003079,2026-07-01,209594.89,0.15,90754.71
emp_003080,2026-07-01,175161.77,0.1,22917.22
emp_003081,2026-07-01,220393.57,0.12,41785.18
emp_003082,2026-07-01,215658.98,0.25,166077.2
emp_003082,2025-07-01,203451.87,0.25,156676.6
emp_003082,2024-07-01,191935.72,0.25,147808.12
emp_003083,2026-07-01,157689.28,0.12,39235.73
emp_003083,2025-07-01,148763.47,0.12,37014.84
emp_003083,2024-07-01,140342.9,0.12,34919.66
emp_003084,2026-07-01,181217.7,0.1,18115.3
emp_003084,2025-07-01,170960.09,0.1,17089.91
emp_003084,2024-07-01,161283.11,0.1,16122.55
emp_003085,2026-07-01,165523.42,0.12,61993.83
emp_003086,2026-07-01,79574.54,0.05,5150.22
emp_003086,2025-07-01,75070.32,0.05,4858.7
emp_003087,2026-07-01,114801.08,0.07,9937.31
emp_003088,2026-07-01,131161.57,0.1,25535.72
emp_003089,2026-07-01,96074.13,0.07,14274.71
emp_003090,2026-07-01,185125.63,0.15,32455.95
emp_003090,2025-07-01,174646.82,0.15,30618.82
emp_003090,2024-07-01,164761.15,0.15,28885.68
emp_003091,2026-07-01,164899.66,0.15,56237.93
emp_003091,2025-07-01,155565.72,0.15,53054.65
emp_003091,2024-07-01,146760.11,0.15,50051.56
emp_003092,2026-07-01,108506.03,0.1,23691.78
emp_003093,2026-07-01,76291.87,0.15,64892.24
emp_003093,2025-07-01,71973.46,0.15,61219.09
emp_003094,2026-07-01,156885.23,0.1,22722.7
emp_003095,2026-07-01,72088.55,0.05,3736.06
emp_003095,2025-07-01,68008.07,0.05,3524.58
emp_003095,2024-07-01,64158.55,0.05,3325.08
emp_003096,2026-07-01,137533.02,0.1,23950.52
emp_003097,2026-07-01,128145.89,0.07,9697.19
emp_003098,2026-07-01,135768.46,0.1,22307.62
emp_003099,2026-07-01,68850.88,0.05,5067.59
emp_003100,2026-07-01,218763.08,0.12,79617.87
emp_003101,2026-07-01,426347.42,0.35,425109.31
emp_003101,2025-07-01,402214.55,0.35,401046.52
emp_003101,2024-07-01,379447.69,0.35,378345.77
emp_003102,2026-07-01,59443.52,0.12,67152.38
emp_003102,2025-07-01,56078.79,0.12,63351.3
emp_003102,2024-07-01,52904.52,0.12,59765.38
emp_003103,2026-07-01,62834.94,0.05,6021.21
emp_003104,2026-07-01,93095.62,0.05,4824.48
emp_003104,2025-07-01,87826.06,0.05,4551.4
emp_003105,2026-07-01,113505.28,0.07,13009.18
emp_003105,2025-07-01,107080.45,0.07,12272.81
emp_003105,2024-07-01,101019.3,0.07,11578.12
emp_003106,2026-07-01,84228.13,0.05,4712.43
emp_003107,2026-07-01,208977.31,0.12,57230.51
emp_003107,2025-07-01,197148.41,0.12,53991.05
emp_003107,2024-07-01,185989.06,0.12,50934.95
emp_003108,2026-07-01,102111.0,0.07,6375.45
emp_003109,2026-07-01,61566.47,0.15,60272.33
emp_003109,2025-07-01,58081.58,0.15,56860.69
emp_003110,2026-07-01,156745.08,0.12,43200.67
emp_003110,2025-07-01,147872.72,0.12,40755.35
emp_003110,2024-07-01,139502.56,0.12,38448.44
emp_003111,2026-07-01,168064.46,0.15,47116.07
emp_003111,2025-07-01,158551.38,0.15,44449.12
emp_003111,2024-07-01,149576.77,0.15,41933.13
emp_003112,2026-07-01,154833.57,0.1,19255.94
emp_003112,2025-07-01,146069.41,0.1,18165.98
emp_003112,2024-07-01,137801.33,0.1,17137.72
emp_003113,2026-07-01,225054.12,0.2,90274.87
emp_003113,2025-07-01,212315.21,0.2,85164.97
emp_003114,2026-07-01,134034.44,0.1,22626.12
emp_003115,2026-07-01,49575.27,0.1,23543.78
emp_003116,2026-07-01,217913.61,0.2,79576.22
emp_003117,2026-07-01,127785.89,0.1,21348.35
emp_003117,2025-07-01,120552.73,0.1,20139.95
emp_003117,2024-07-01,113728.99,0.1,18999.96
emp_003118,2026-07-01,49036.3,0.1,22340.7
emp_003118,2025-07-01,46260.66,0.1,21076.13
emp_003119,2026-07-01,132044.56,0.1,24609.89
emp_003119,2025-07-01,124570.34,0.1,23216.88
emp_003119,2024-07-01,117519.19,0.1,21902.71
emp_003120,2026-07-01,145146.84,0.1,31820.23
emp_003120,2025-07-01,136930.98,0.1,30019.08
emp_003120,2024-07-01,129180.17,0.1,28319.89
emp_003121,2026-07-01,115232.87,0.07,11629.53
emp_003121,2025-07-01,108710.25,0.07,10971.25
emp_003122,2026-07-01,176188.96,0.15,40209.0
emp_003122,2025-07-01,166216.0,0.15,37933.02
emp_003122,2024-07-01,156807.55,0.15,35785.87
emp_003123,2026-07-01,143656.52,0.1,28246.12
emp_003124,2026-07-01,113168.8,0.07,13639.09
emp_003124,2025-07-01,106763.02,0.07,12867.07
emp_003125,2026-07-01,151555.61,0.1,20046.71
emp_003126,2026-07-01,108279.14,0.1,30068.66
emp_003127,2026-07-01,139869.13,0.1,24575.8
emp_003128,2026-07-01,136196.65,0.07,10788.33
emp_003129,2026-07-01,171977.72,0.15,23011.64
emp_003129,2025-07-01,162243.13,0.15,21709.09
emp_003129,2024-07-01,153059.56,0.15,20480.28
emp_003130,2026-07-01,155637.99,0.1,24917.26
emp_003131,2026-07-01,252926.56,0.2,87230.56
emp_003131,2025-07-01,238609.96,0.2,82292.98
emp_003132,2026-07-01,30000.0,0.05,6807.45
emp_003133,2026-07-01,87994.4,0.07,8741.56
emp_003134,2026-07-01,345084.61,0.25,132003.1
emp_003134,2025-07-01,325551.52,0.25,124531.23
emp_003135,2026-07-01,141528.4,0.1,31169.57
emp_003136,2026-07-01,68338.46,0.05,4726.36
emp_003137,2026-07-01,151839.65,0.15,32446.68
emp_003137,2025-07-01,143244.95,0.15,30610.08
emp_003138,2026-07-01,116226.81,0.07,10694.72
emp_003139,2026-07-01,162736.65,0.2,89011.61
emp_003139,2025-07-01,153525.14,0.2,83973.22
emp_003140,2026-07-01,180762.78,0.2,77104.41
emp_003141,2026-07-01,80130.04,0.07,11300.26
emp_003142,2026-07-01,122772.25,0.07,9590.34
emp_003143,2026-07-01,90581.1,0.07,10732.0
emp_003143,2025-07-01,85453.87,0.07,10124.53
emp_003143,2024-07-01,80616.86,0.07,9551.44
emp_003144,2026-07-01,64923.8,0.05,5766.19
emp_003144,2025-07-01,61248.87,0.05,5439.8
emp_003144,2024-07-01,57781.95,0.05,5131.89
emp_003145,2026-07-01,199856.66,0.12,67611.42
emp_003145,2025-07-01,188544.02,0.12,63784.36
emp_003145,2024-07-01,177871.72,0.12,60173.92
emp_003146,2026-07-01,121107.4,0.07,8093.86
emp_003146,2025-07-01,114252.26,0.07,7635.72
emp_003147,2026-07-01,173393.53,0.15,26113.78
emp_003147,2025-07-01,163578.8,0.15,24635.64
emp_003147,2024-07-01,154319.62,0.15,23241.17
emp_003148,2026-07-01,273237.8,0.25,177690.72
emp_003148,2025-07-01,257771.51,0.25,167632.75
emp_003149,2026-07-01,96215.14,0.07,11489.73
emp_003149,2025-07-01,90769.0,0.07,10839.37
emp_003149,2024-07-01,85631.13,0.07,10225.82
emp_003150,2026-07-01,88214.93,0.05,5604.39
emp_003151,2026-07-01,167244.08,0.15,102806.42
emp_003151,2025-07-01,157777.43,0.15,96987.19
emp_003151,2024-07-01,148846.64,0.15,91497.35
emp_003152,2026-07-01,182436.4,0.12,58821.06
emp_003152,2025-07-01,172109.81,0.12,55491.57
emp_003153,2026-07-01,228544.13,0.2,82428.96
emp_003154,2026-07-01,183219.18,0.15,41100.25
emp_003155,2026-07-01,108318.19,0.1,30211.02
emp_003156,2026-07-01,83377.31,0.05,6497.88
emp_003156,2025-07-01,78657.84,0.05,6130.08
emp_003156,2024-07-01,74205.51,0.05,5783.09
emp_003157,2026-07-01,326927.29,0.25,143695.94
emp_003157,2025-07-01,308421.97,0.25,135562.21
emp_003157,2024-07-01,290964.12,0.25,127888.88
emp_003158,2026-07-01,94504.23,0.07,9505.79
emp_003159,2026-07-01,146459.04,0.1,32119.63
emp_003159,2025-07-01,138168.91,0.1,30301.54
emp_003159,2024-07-01,130348.02,0.1,28586.36
emp_003160,2026-07-01,541626.55,0.55,860674.24
emp_003160,2025-07-01,510968.44,0.55,811956.83
emp_003160,2024-07-01,482045.7,0.55,765997.01
emp_003161,2026-07-01,201254.28,0.15,57150.74
emp_003161,2025-07-01,189862.53,0.15,53915.79
emp_003161,2024-07-01,179115.59,0.15,50863.96
emp_003162,2026-07-01,109716.96,0.07,13101.31
emp_003162,2025-07-01,103506.57,0.07,12359.73
emp_003162,2024-07-01,97647.7,0.07,11660.12
emp_003163,2026-07-01,192373.27,0.12,60173.55
emp_003164,2026-07-01,294521.66,0.25,192442.76
emp_003164,2025-07-01,277850.62,0.25,181549.77
emp_003165,2026-07-01,137991.97,0.15,57685.12
emp_003166,2026-07-01,65056.59,0.05,5284.16
emp_003167,2026-07-01,165958.6,0.1,23045.72
emp_003168,2026-07-01,129075.67,0.07,12413.0
emp_003168,2025-07-01,121769.5,0.07,11710.38
emp_003169,2026-07-01,83667.65,0.05,5732.72
emp_003169,2025-07-01,78931.75,0.05,5408.23
emp_003170,2026-07-01,169115.39,0.15,40260.88
emp_003170,2025-07-01,159542.82,0.15,37981.96
emp_003171,2026-07-01,78248.92,0.07,8156.66
emp_003171,2025-07-01,73819.74,0.07,7694.96
emp_003172,2026-07-01,138232.62,0.1,22323.69
emp_003173,2026-07-01,131420.9,0.12,65476.23
emp_003173,2025-07-01,123981.98,0.12,61770.03
emp_003174,2026-07-01,30000.0,0.05,5894.31
emp_003175,2026-07-01,150531.61,0.1,23703.58
emp_003175,2025-07-01,142010.95,0.1,22361.87
emp_003176,2026-07-01,173830.16,0.12,74346.0
emp_003176,2025-07-01,163990.72,0.12,70137.74
emp_003176,2024-07-01,154708.22,0.12,66167.68
emp_003177,2026-07-01,260150.89,0.15,107886.91
emp_003178,2026-07-01,144609.55,0.15,42785.13
emp_003178,2025-07-01,136424.1,0.15,40363.33
emp_003178,2024-07-01,128701.98,0.15,38078.61
emp_003179,2026-07-01,88035.92,0.05,6420.01
emp_003179,2025-07-01,83052.75,0.05,6056.61
emp_003180,2026-07-01,235881.89,0.15,125395.87
emp_003180,2025-07-01,222530.08,0.15,118297.99
emp_003181,2026-07-01,260545.75,0.15,115399.36
emp_003181,2025-07-01,245797.88,0.15,108867.32
emp_003181,2024-07-01,231884.79,0.15,102705.02
emp_003182,2026-07-01,203083.02,0.12,54650.59
emp_003182,2025-07-01,191587.75,0.12,51557.16
emp_003183,2026-07-01,86484.99,0.15,121299.34
emp_003184,2026-07-01,55599.57,0.05,6057.51
emp_003185,2026-07-01,242780.93,0.2,86096.95
emp_003185,2025-07-01,229038.61,0.2,81223.54
emp_003186,2026-07-01,134660.41,0.1,29517.99
emp_003186,2025-07-01,127038.12,0.1,27847.16
emp_003186,2024-07-01,119847.29,0.1,26270.91
emp_003187,2026-07-01,140691.61,0.1,21536.7
emp_003187,2025-07-01,132727.93,0.1,20317.64
emp_003187,2024-07-01,125215.03,0.1,19167.59
emp_003188,2026-07-01,240809.05,0.2,89734.64
emp_003188,2025-07-01,227178.35,0.2,84655.32
emp_003189,2026-07-01,358733.82,0.35,301661.33
emp_003189,2025-07-01,338428.13,0.35,284586.16
emp_003190,2026-07-01,168299.24,0.12,49846.87
emp_003190,2025-07-01,158772.87,0.12,47025.35
emp_003190,2024-07-01,149785.72,0.12,44363.54
emp_003191,2026-07-01,383574.15,0.35,338572.49
emp_003191,2025-07-01,361862.41,0.35,319408.01
emp_003192,2026-07-01,297691.33,0.35,384957.17
emp_003192,2025-07-01,280840.88,0.35,363167.14
emp_003193,2026-07-01,181615.54,0.2,72881.64
emp_003193,2025-07-01,171335.42,0.2,68756.26
emp_003193,2024-07-01,161637.18,0.2,64864.4
emp_003194,2026-07-01,92723.38,0.05,5486.93
emp_003194,2025-07-01,87474.89,0.05,5176.35
emp_003194,2024-07-01,82523.48,0.05,4883.35
emp_003195,2026-07-01,149471.86,0.15,60070.12
emp_003196,2026-07-01,174635.94,0.1,31492.91
emp_003196,2025-07-01,164750.89,0.1,29710.29
emp_003196,2024-07-01,155425.36,0.1,28028.58
emp_003197,2026-07-01,86000.28,0.07,13144.58
emp_003197,2025-07-01,81132.34,0.07,12400.55
emp_003197,2024-07-01,76539.94,0.07,11698.63
emp_003198,2026-07-01,137745.55,0.07,12337.78
emp_003199,2026-07-01,109263.97,0.07,13129.97
emp_003200,2026-07-01,120899.76,0.07,12847.02
emp_003201,2026-07-01,192102.88,0.15,121847.58
emp_003202,2026-07-01,72530.19,0.05,5673.32
emp_003202,2025-07-01,68424.71,0.05,5352.19
emp_003202,2024-07-01,64551.61,0.05,5049.23
emp_003203,2026-07-01,53907.67,0.12,41285.81
emp_003204,2026-07-01,128048.57,0.07,9963.29
emp_003205,2026-07-01,125438.9,0.1,18753.49
emp_003205,2025-07-01,118338.58,0.1,17691.97
emp_003205,2024-07-01,111640.17,0.1,16690.54
emp_003206,2026-07-01,202211.66,0.12,55261.69
emp_003206,2025-07-01,190765.72,0.12,52133.67
emp_003207,2026-07-01,96805.91,0.07,9807.28
emp_003207,2025-07-01,91326.33,0.07,9252.15
emp_003208,2026-07-01,127119.37,0.1,29285.63
emp_003208,2025-07-01,119923.93,0.1,27627.95
emp_003209,2026-07-01,161675.82,0.12,47821.16
emp_003210,2026-07-01,82895.73,0.05,4797.25
emp_003211,2026-07-01,205558.73,0.15,38128.49
emp_003211,2025-07-01,193923.33,0.15,35970.27
emp_003211,2024-07-01,182946.54,0.15,33934.22
emp_003212,2026-07-01,129437.19,0.07,12571.48
emp_003213,2026-07-01,98490.34,0.1,19705.56
emp_003213,2025-07-01,92915.42,0.1,18590.15
emp_003214,2026-07-01,147753.57,0.12,59452.82
emp_003214,2025-07-01,139390.16,0.12,56087.57
emp_003215,2026-07-01,153461.91,0.1,30828.46
emp_003216,2026-07-01,116980.43,0.07,10057.92
emp_003217,2026-07-01,129978.73,0.07,10669.69
emp_003218,2026-07-01,67515.35,0.05,3986.23
emp_003219,2026-07-01,121147.29,0.07,10189.08
emp_003220,2026-07-01,72219.16,0.05,2692.5
emp_003221,2026-07-01,68155.84,0.05,3673.82
emp_003221,2025-07-01,64297.96,0.05,3465.87
emp_003221,2024-07-01,60658.45,0.05,3269.69
emp_003222,2026-07-01,309590.92,0.25,119328.27
emp_003223,2026-07-01,208197.55,0.15,42772.93
emp_003223,2025-07-01,196412.78,0.15,40351.82
emp_003224,2026-07-01,81106.52,0.05,6328.44
emp_003224,2025-07-01,76515.58,0.05,5970.23
emp_003224,2024-07-01,72184.51,0.05,5632.29
emp_003225,2026-07-01,125548.54,0.1,21159.73
emp_003226,2026-07-01,281505.13,0.15,131218.52
emp_003227,2026-07-01,118246.16,0.07,13266.42
emp_003227,2025-07-01,111552.98,0.07,12515.49
emp_003228,2026-07-01,109277.07,0.07,12922.66
emp_003228,2025-07-01,103091.58,0.07,12191.19
emp_003229,2026-07-01,113562.32,0.07,11505.1
emp_003230,2026-07-01,203284.98,0.2,93090.17
emp_003231,2026-07-01,72155.73,0.05,4128.92
emp_003232,2026-07-01,148146.01,0.1,38909.05
emp_003232,2025-07-01,139760.39,0.1,36706.65
emp_003232,2024-07-01,131849.42,0.1,34628.92
emp_003233,2026-07-01,110638.64,0.07,11907.42
emp_003233,2025-07-01,104376.08,0.07,11233.42
emp_003234,2026-07-01,247785.96,0.15,116782.97
emp_003234,2025-07-01,233760.34,0.15,110172.61
emp_003234,2024-07-01,220528.62,0.15,103936.43
emp_003235,2026-07-01,124593.02,0.1,27468.8
emp_003236,2026-07-01,166995.05,0.1,21522.13
emp_003236,2025-07-01,157542.5,0.1,20303.9
emp_003236,2024-07-01,148625.0,0.1,19154.62
emp_003237,2026-07-01,231484.83,0.2,91661.02
emp_003238,2026-07-01,172876.88,0.12,52842.98
emp_003239,2026-07-01,204387.71,0.15,47933.31
emp_003239,2025-07-01,192818.59,0.15,45220.1
emp_003239,2024-07-01,181904.33,0.15,42660.48
emp_003240,2026-07-01,143901.12,0.1,24726.71
emp_003240,2025-07-01,135755.77,0.1,23327.08
emp_003241,2026-07-01,87210.11,0.25,280043.51
emp_003241,2025-07-01,82273.69,0.25,264191.99
emp_003241,2024-07-01,77616.69,0.25,249237.73
emp_003242,2026-07-01,158720.17,0.15,37263.63
emp_003242,2025-07-01,149736.01,0.15,35154.37
emp_003243,2026-07-01,157819.99,0.15,46661.31
emp_003243,2025-07-01,148886.78,0.15,44020.1
emp_003243,2024-07-01,140459.23,0.15,41528.4
emp_003244,2026-07-01,157019.23,0.12,57982.4
emp_003244,2025-07-01,148131.35,0.12,54700.38
emp_003244,2024-07-01,139746.56,0.12,51604.13
emp_003245,2026-07-01,216567.79,0.15,59531.97
emp_003245,2025-07-01,204309.24,0.15,56162.24
emp_003246,2026-07-01,184359.51,0.12,43884.04
emp_003246,2025-07-01,173924.07,0.12,41400.04
